Pro,L,Dock,Ship,Pcs,Wgt,LdTrlr,LdDoor,LoadTS,LoadDOW,LoadInterval,Dest,LoadTo,LoadToParent
7783906650,L,OB,1,1,35,139565,91,39:00.0,6,11:00,857,857,857
778390666X,L,IB,1,1,173,560918,136,30:00.0,4,9:00,754,423,740
7783906679,L,OB,1,1,29,430864,23,41:00.0,2,4:00,324,324,324
7783906688,L,IB,1,1,95,PASC533562,142,22:00.0,7,9:00,431,431,431
7783906697,L,IB,1,4,128,137382,156,21:00.0,6,10:00,511,511,511
7783906706,L,IB,1,1,56,133305,123,47:00.0,7,6:00,187,211,211
7783906715,L,CTY,1,1,33,131470,173,45:00.0,6,9:00,522,431,431
7783906724,L,OB,1,1,34,133217,82,16:00.0,6,11:00,216,216,216
7783906733,L,IB,1,1,35,125885,133,19:00.0,6,11:00,186,205,205
7783906742,L,IB,1,1,43,139826,120,22:00.0,6,10:00,422,422,422
7783906751,L,IB,1,1,19,116998,133,18:00.0,7,9:00,104,205,205
7783906760,L,IB,1,2,160,PAMT180175,142,14:00.0,6,11:00,853,431,431
778390677X,L,OB,1,1,80,133217,82,33:00.0,6,9:00,216,216,216
7783906789,L,IB,1,2,160,136589,123,19:00.0,6,10:00,187,211,211
7783906798,L,IB,1,1,36,138930,145,27:00.0,7,7:00,783,830,830
7783906816,L,IB,1,2,100,133239,148,43:00.0,6,11:00,621,621,621
7783906825,L,IB,1,1,80,261375,131,48:00.0,6,9:00,123,123,123
7783906843,L,IB,1,1,90,137806,111,08:00.0,7,9:00,381,309,309
7783906852,L,IB,1,2,54,560305,152,41:00.0,6,11:00,521,521,521
7783906870,L,IB,1,2,100,122633,145,11:00.0,6,10:00,830,830,830
778390688X,L,CTY,1,2,100,132785,174,46:00.0,6,11:00,617,422,422
7783906899,L,IB,1,1,33,131317,147,30:00.0,6,10:00,813,813,813
7783906908,L,CTY,1,1,30,131324,173,30:00.0,7,7:00,682,653,653
7783906917,L,IB,1,1,42,131317,147,03:00.0,6,10:00,811,813,813
7783906926,L,IB,1,1,26,138851,149,15:00.0,6,11:00,841,841,841
7783906935,L,IB,1,2,88,123062,141,19:00.0,3,10:00,890,890,890
7783906944,L,IB,1,1,33,134654,141,16:00.0,7,7:00,890,890,890
7783906953,L,IB,1,1,37,125885,133,32:00.0,6,11:00,266,205,205
7783906962,L,IB,1,1,58,137311,143,55:00.0,6,11:00,881,881,881
7783906971,L,IB,1,1,74,125885,133,23:00.0,6,18:00,100,205,205
7783906980,L,IB,1,1,30,132177,101,11:00.0,7,7:00,891,309,309
778390699X,L,IB,1,2,70,122781,111,59:00.0,6,16:00,303,309,309
7783907009,L,IB,1,1,123,291138,139,29:00.0,6,22:00,882,326,326
7783907018,L,IB,1,1,52,131317,147,24:00.0,6,11:00,809,813,813
7783907027,L,IB,1,1,49,137200,131,29:00.0,7,11:00,154,123,123
7783907036,L,IB,1,1,56,129709,140,25:00.0,6,10:00,684,402,402
7783907045,L,IB,1,1,60,117817,101,39:00.0,7,14:00,661,309,309
7783907063,L,IB,1,1,46,132177,101,19:00.0,7,7:00,627,309,309
7783907081,L,IB,1,1,75,133305,123,28:00.0,7,7:00,126,211,211
7783907090,L,IB,1,1,32,134037,125,31:00.0,6,11:00,187,211,211
778390710X,L,IB,1,1,54,261168,109,14:00.0,6,10:00,864,347,347
7783907119,L,IB,1,1,54,261375,131,22:00.0,6,11:00,123,123,123
7783907128,L,IB,1,1,54,137974,167,16:00.0,6,10:00,615,653,653
7783907137,L,IB,1,1,75,123062,141,13:00.0,3,10:00,890,890,890
7783907146,L,IB,1,1,80,136589,123,50:00.0,6,9:00,201,211,211
7783907164,L,IB,1,1,942,PAMT180175,142,36:00.0,6,11:00,580,431,431
7783907173,L,IB,1,1,290,280932,120,38:00.0,7,6:00,422,422,422
7783907182,L,IB,1,1,56,116998,133,18:00.0,7,9:00,100,205,205
7783907191,L,IB,1,1,44,123621,155,29:00.0,7,8:00,898,875,875
7783907200,L,IB,1,1,40,137239,143,08:00.0,3,10:00,878,881,881
778390721X,L,IB,1,3,149,T31320572,115,33:00.0,3,9:00,896,309,309
7783907229,L,IB,1,1,171,139826,120,10:00.0,6,9:00,433,422,422
7783907247,L,IB,1,8,290,138549,131,27:00.0,3,9:00,123,123,123
7783907265,L,IB,1,1,80,135246,115,46:00.0,7,7:00,135,135,135
7783907274,L,IB,1,1,54,132177,101,24:00.0,7,7:00,223,309,309
7783907283,L,IB,1,1,44,133305,123,56:00.0,7,8:00,232,211,211
7783907292,L,OB,1,1,27,R6213954,96,50:00.0,7,8:00,243,243,243
7783907301,L,IB,1,2,78,134654,141,26:00.0,7,8:00,890,890,890
7783907310,L,IB,1,1,29,116998,133,18:00.0,7,9:00,266,205,205
778390732X,L,IB,1,1,54,138930,145,40:00.0,7,8:00,830,830,830
7783907339,L,IB,1,2,88,137806,111,14:00.0,7,9:00,303,309,309
7783907348,L,IB,1,2,120,136834,125,53:00.0,3,9:00,187,211,211
7783907357,L,IB,1,1,80,116998,133,12:00.0,7,10:00,205,205,205
7783907366,L,IB,1,1,32,136425,140,13:00.0,7,9:00,412,402,402
7783907384,L,IB,1,1,75,T31320572,115,15:00.0,3,9:00,641,309,309
7783907393,L,IB,1,3,120,136291,139,53:00.0,7,6:00,569,326,326
7783907411,L,IB,1,1,80,136593,147,42:00.0,7,7:00,889,813,813
7783907420,L,OB,1,2,54,139565,91,48:00.0,7,8:00,213,857,857
778390743X,L,IB,1,1,80,PASC533562,142,22:00.0,7,9:00,431,431,431
7783907449,L,IB,1,1,43,T521525928,152,37:00.0,7,10:00,531,531,531
7783907449,L,IB,1,1,43,T521525928,150,12:00.0,3,9:00,531,531,531
7783907458,L,IB,1,1,54,133305,123,20:00.0,7,7:00,126,211,211
7783907467,L,IB,1,1,32,116998,133,01:00.0,7,9:00,140,205,205
7783907476,L,IB,1,1,54,T326599597,146,22:00.0,7,7:00,555,621,621
7783907485,L,CTY,1,2,117,127205,168,59:00.0,3,9:00,580,431,431
7783907503,L,IB,1,1,53,T326599597,146,11:00.0,7,9:00,555,621,621
7783907512,L,IB,1,1,83,139826,120,34:00.0,6,10:00,421,422,422
7783907521,L,IB,1,1,376,133626,133,29:00.0,7,6:00,108,205,205
7783907521,L,IB,1,1,376,133626,133,41:00.0,7,16:00,108,205,205
7783907530,L,IB,1,2,32,138549,131,31:00.0,3,9:00,123,123,123
778390754X,L,IB,1,1,270,261168,109,23:00.0,7,6:00,347,347,347
7783907559,L,CTY,1,1,120,125488,175,44:00.0,3,9:00,830,830,830
7783907568,L,IB,1,1,152,290945,147,17:00.0,3,9:00,813,813,813
7783907577,L,IB,1,1,120,126765,151,48:00.0,3,9:00,875,875,875
7783907586,L,IB,1,1,152,430112,141,51:00.0,3,9:00,890,890,890
7783907586,L,IB,1,1,152,430112,141,54:00.0,3,21:00,890,890,890
7783907595,L,IB,1,1,216,131908,149,17:00.0,3,22:00,841,841,841
7783907604,L,IB,1,2,32,137021,134,09:00.0,3,9:00,423,423,423
7783907613,L,IB,1,1,104,138971,156,21:00.0,3,9:00,511,511,511
7783907622,L,IB,1,1,200,T31320572,115,49:00.0,3,9:00,896,309,309
7783907640,L,IB,1,1,32,133305,123,42:00.0,7,8:00,126,211,211
778390765X,L,IB,1,2,144,116998,133,18:00.0,7,10:00,108,205,205
7783907669,L,IB,1,1,46,PASC634725,142,34:00.0,3,10:00,508,431,431
7783907678,L,IB,1,1,80,138359,167,08:00.0,5,12:00,615,653,653
7783907687,L,IB,1,2,88,123621,155,09:00.0,7,9:00,875,875,875
7783907696,L,IB,1,1,75,290761,149,08:00.0,3,9:00,841,841,841
7783907705,L,IB,1,1,17,530302,114,05:00.0,7,9:00,149,135,135
7783907714,L,IB,1,2,65,132216,139,01:00.0,3,9:00,326,326,326
7783907723,L,IB,1,1,295,128029,141,18:00.0,6,11:00,890,890,890
7783907732,L,IB,1,1,54,125040,117,28:00.0,3,10:00,122,135,135
7783907741,L,OB,1,1,30,128021,91,58:00.0,3,8:00,213,857,857
7783907750,L,IB,1,1,44,119379,132,17:00.0,7,9:00,682,653,653
778390776X,L,IB,1,1,27,133239,148,45:00.0,7,8:00,547,621,621
7783907779,L,IB,1,1,36,132893,120,36:00.0,7,8:00,730,422,422
7783907788,L,IB,1,1,27,290945,147,57:00.0,3,8:00,889,813,813
7783907797,L,IB,1,1,50,123621,155,15:00.0,7,9:00,877,875,875
7783907806,L,IB,1,1,90,131670,143,31:00.0,3,8:00,878,881,881
7783907815,L,IB,1,1,32,137806,111,51:00.0,7,8:00,263,309,309
7783907824,L,IB,1,1,80,133239,148,37:00.0,7,7:00,344,621,621
7783907833,L,IB,1,1,46,131350,133,20:00.0,4,12:00,100,205,205
7783907842,L,IB,1,1,44,125736,149,43:00.0,7,6:00,841,841,841
7783907851,L,IB,1,1,50,T31320572,115,10:00.0,3,10:00,642,309,309
7783907860,L,IB,1,1,25,132216,139,26:00.0,3,10:00,326,326,326
778390787X,L,IB,1,2,98,116998,133,21:00.0,7,10:00,104,205,205
7783907889,L,IB,1,10,676,431049,101,36:00.0,4,11:00,642,309,309
7783907916,L,IB,1,1,58,135288,117,23:00.0,6,8:00,132,135,135
7783907925,L,IB,1,1,58,132986,147,11:00.0,4,23:00,889,813,813
7783907934,L,IB,1,1,34,PAMT151312,139,49:00.0,4,9:00,326,326,326
7783907943,L,IB,1,2,144,261150,147,56:00.0,6,9:00,814,813,813
7783907952,L,CTY,1,2,127,281348,174,08:00.0,5,12:00,834,830,830
7783907961,L,IB,1,1,71,133161,133,29:00.0,5,8:00,205,205,205
778390798X,L,IB,1,1,30,559040,101,46:00.0,5,8:00,808,309,309
7783908008,L,IB,1,1,90,126775,145,51:00.0,3,13:00,783,830,830
7783908017,L,IB,1,1,74,125277,151,01:00.0,5,12:00,875,875,875
7783908026,L,IB,1,1,64,125040,117,14:00.0,3,10:00,152,135,135
7783908035,L,IB,1,1,50,431049,101,13:00.0,4,9:00,658,309,309
7783908044,L,IB,1,1,80,T31320572,115,38:00.0,3,9:00,642,309,309
7783908053,L,IB,1,4,332,139896,154,12:00.0,4,11:00,859,531,531
7783908062,L,IB,1,1,50,136425,140,38:00.0,7,8:00,412,402,402
7783908071,L,IB,1,5,180,138791,123,06:00.0,3,10:00,187,211,211
7783908080,L,IB,1,2,163,136425,140,36:00.0,7,8:00,414,402,402
778390809X,L,IB,1,4,204,122712,142,17:00.0,7,11:00,859,531,531
7783908109,L,IB,1,2,60,131550,147,51:00.0,4,9:00,889,813,813
7783908118,L,IB,1,1,34,136834,125,03:00.0,3,9:00,187,211,211
7783908127,L,OB,1,1,52,353254,92,17:00.0,4,13:00,244,244,244
7783908136,L,IB,1,1,56,126985,125,28:00.0,5,8:00,187,211,211
7783908145,L,IB,1,1,33,136665,125,11:00.0,4,13:00,187,211,211
7783908154,L,IB,1,2,107,134522,132,10:00.0,4,10:00,683,653,653
7783908163,L,OB,1,1,46,T216364769,52,37:00.0,6,0:00,324,324,324
7783908172,L,IB,1,1,80,128429,141,41:00.0,4,12:00,890,890,890
7783908181,L,IB,1,1,34,116843,120,49:00.0,4,12:00,421,422,422
7783908190,L,OB,1,1,53,126019,91,07:00.0,4,13:00,857,857,857
778390820X,L,IB,1,1,54,132986,147,11:00.0,4,23:00,889,813,813
7783908219,L,IB,1,2,64,T31320572,115,11:00.0,3,11:00,896,309,309
7783908228,L,OB,1,1,74,353254,92,13:00.0,4,11:00,244,244,244
7783908237,L,IB,1,1,54,123552,117,09:00.0,4,13:00,143,135,135
7783908246,L,IB,1,1,35,137851,111,10:00.0,4,12:00,309,309,309
7783908255,L,IB,1,1,26,137070,151,58:00.0,4,11:00,875,875,875
7783908264,L,IB,1,1,28,131975,133,56:00.0,7,8:00,186,205,205
7783908273,L,IB,1,1,26,T402219126,134,23:00.0,4,12:00,423,423,423
7783908282,L,IB,1,1,50,136240,119,10:00.0,4,9:00,152,135,135
7783908291,L,IB,1,1,34,137070,151,50:00.0,4,11:00,873,875,875
7783908300,L,IB,1,1,50,137418,144,16:00.0,4,11:00,518,455,455
778390831X,L,IB,1,1,27,131550,147,10:00.0,4,12:00,811,813,813
7783908329,L,IB,1,1,43,135569,148,24:00.0,3,10:00,621,621,621
7783908338,L,IB,1,1,42,290761,149,03:00.0,3,10:00,841,841,841
7783908347,L,IB,1,1,54,137070,151,05:00.0,4,13:00,877,875,875
7783908356,L,IB,1,7,116,431049,101,26:00.0,4,9:00,658,309,309
7783908365,L,IB,1,1,80,138157,141,25:00.0,5,23:00,890,890,890
7783908392,L,IB,1,2,49,118212,141,38:00.0,5,8:00,890,890,890
7783908401,L,IB,1,1,42,280611,141,49:00.0,7,22:00,804,890,890
7783908439,L,IB,1,1,54,136665,125,16:00.0,4,13:00,126,211,211
7783908448,L,IB,1,1,50,137851,111,18:00.0,4,11:00,336,309,309
7783908457,L,IB,1,13,499,290885,109,21:00.0,4,10:00,347,347,347
7783908466,L,IB,1,1,89,117039,101,44:00.0,5,12:00,658,309,309
7783908493,L,OB,1,1,60,126019,91,16:00.0,4,10:00,292,857,857
7783908502,L,IB,1,1,59,430179,132,10:00.0,6,20:00,650,653,653
7783908511,L,IB,1,1,54,130961,150,00:00.0,4,13:00,515,531,531
7783908520,L,IB,1,1,54,124380,143,03:00.0,4,13:00,662,881,881
778390853X,L,IB,1,1,123,530489,111,58:00.0,4,17:00,371,309,309
7783908549,L,IB,1,1,81,134522,132,29:00.0,4,0:00,695,653,653
7783908558,L,IB,1,1,83,137135,146,06:00.0,4,10:00,532,621,621
7783908567,L,IB,1,1,27,128429,141,07:00.0,4,12:00,890,890,890
7783908576,L,OB,1,1,18,133911,95,01:00.0,4,12:00,272,272,272
7783908585,L,IB,1,1,34,131350,133,46:00.0,4,12:00,104,205,205
7783908594,L,IB,1,2,160,T402219269,140,29:00.0,4,11:00,401,402,402
7783908603,L,IB,1,1,54,116843,120,15:00.0,4,13:00,409,422,422
7783908612,L,IB,1,1,52,431049,101,18:00.0,4,13:00,847,309,309
7783908621,L,IB,1,1,27,128429,141,04:00.0,4,12:00,894,890,890
7783908630,L,IB,1,1,52,117039,101,02:00.0,5,16:00,847,309,309
778390864X,L,IB,1,2,40,134522,132,42:00.0,4,9:00,671,653,653
7783908659,L,IB,1,1,214,133470,101,51:00.0,4,18:00,896,309,309
7783908668,L,IB,1,1,46,136265,134,40:00.0,6,9:00,754,423,423
7783908686,L,IB,1,2,145,132940,149,22:00.0,4,10:00,835,841,841
7783908695,L,IB,1,2,179,290195,132,17:00.0,3,14:00,671,653,653
7783908722,L,IB,1,1,898,125802,125,23:00.0,4,19:00,187,211,211
7783908731,L,IB,1,2,357,PAMT130708,139,41:00.0,5,23:00,326,326,326
7783908769,L,IB,1,1,29,135947,134,17:00.0,5,17:00,754,423,423
7783908778,L,IB,1,1,43,T402219126,134,15:00.0,4,12:00,754,423,423
7783908796,L,IB,1,1,27,123800,167,04:00.0,4,12:00,616,653,653
7783908805,L,IB,1,1,75,138157,141,06:00.0,6,10:00,890,890,890
7783908814,L,IB,1,2,38,133161,133,41:00.0,5,8:00,100,205,205
7783908823,L,IB,1,2,64,123800,167,57:00.0,4,11:00,616,653,653
7783908832,L,IB,1,1,95,126283,138,36:00.0,4,11:00,411,411,411
7783908841,L,IB,1,1,44,116843,120,48:00.0,4,12:00,644,422,422
778390886X,L,IB,1,1,50,137135,146,17:00.0,4,11:00,556,621,621
7783908879,L,IB,1,1,59,430179,132,10:00.0,6,20:00,682,653,653
7783908897,L,IB,1,1,27,T402219269,140,02:00.0,4,12:00,402,402,402
7783908906,L,IB,1,1,80,431049,101,38:00.0,4,12:00,661,309,309
7783908915,L,IB,1,1,83,135974,146,26:00.0,5,11:00,532,621,621
7783908924,L,IB,1,1,72,261150,147,17:00.0,6,9:00,814,813,813
7783908933,L,IB,1,1,34,131350,133,35:00.0,4,10:00,205,205,205
7783908942,L,IB,1,1,33,137070,151,18:00.0,4,12:00,885,875,875
7783908951,L,IB,1,3,191,431049,101,29:00.0,4,12:00,641,309,309
7783908960,L,CTY,1,2,160,134388,168,56:00.0,4,12:00,511,511,511
778390897X,L,IB,1,1,80,116843,120,34:00.0,4,12:00,730,422,422
7783908989,L,OB,1,1,106,126722,99,54:00.0,4,11:00,261,261,261
7783908998,L,IB,1,1,106,128450,147,56:00.0,6,0:00,809,813,813
7783909007,L,IB,1,1,42,131550,147,10:00.0,4,13:00,809,813,813
7783909016,L,IB,1,1,348,128429,141,22:00.0,4,13:00,890,890,890
7783909025,L,IB,1,2,160,530489,111,02:00.0,4,18:00,377,309,309
7783909034,L,IB,1,1,50,133161,133,51:00.0,5,8:00,100,205,205
7783909043,L,IB,1,2,38,261221,117,40:00.0,5,8:00,149,135,135
7783909052,L,IB,1,1,120,135534,120,23:00.0,5,8:00,415,422,422
7783909061,L,IB,1,1,80,127307,122,05:00.0,4,14:00,155,135,135
7783909070,L,IB,1,1,50,559040,101,33:00.0,5,8:00,642,309,309
778390908X,L,IB,1,1,50,134765,143,25:00.0,6,10:00,662,881,881
7783909099,L,IB,1,2,64,211558,151,29:00.0,6,9:00,873,875,875
7783909117,L,IB,1,1,95,281371,136,16:00.0,6,2:00,740,740,740
7783909126,L,IB,1,1,82,131867,132,27:00.0,5,21:00,653,653,653
7783909135,L,IB,1,2,60,135747,120,50:00.0,6,8:00,415,422,422
7783909144,L,IB,1,1,29,R621780361,148,52:00.0,6,8:00,556,621,621
7783909144,L,IB,1,1,29,R621780361,146,59:00.0,6,10:00,556,621,621
7783909153,L,IB,1,1,32,136665,125,15:00.0,4,11:00,116,211,211
7783909162,L,IB,1,1,50,133297,136,25:00.0,5,10:00,740,740,740
7783909171,L,IB,1,1,53,137317,119,16:00.0,5,10:00,143,135,135
7783909180,L,IB,1,1,100,124094,133,42:00.0,6,8:00,100,205,205
778390919X,L,IB,1,1,32,140079,139,32:00.0,4,12:00,352,326,326
7783909209,L,IB,1,1,36,278819,131,15:00.0,5,12:00,145,123,123
7783909218,L,IB,1,1,53,137851,111,18:00.0,4,11:00,336,309,309
7783909227,L,IB,1,1,50,135356,139,39:00.0,5,10:00,882,326,326
7783909236,L,IB,1,1,42,PAMT170056,142,54:00.0,4,11:00,853,431,431
7783909245,L,IB,1,1,42,137317,119,37:00.0,5,11:00,155,135,135
7783909254,L,IB,1,1,32,T402219269,140,59:00.0,4,11:00,402,402,402
7783909272,L,IB,1,1,402,126980,147,47:00.0,7,18:00,889,813,813
7783909290,L,IB,1,1,71,137241,101,56:00.0,7,8:00,847,309,309
778390930X,L,IB,1,2,135,133145,131,15:00.0,5,10:00,123,123,205
7783909319,L,IB,1,2,24,134084,109,57:00.0,6,8:00,370,347,347
7783909328,L,IB,1,1,29,430295,101,59:00.0,7,10:00,641,309,309
7783909346,L,IB,1,4,48,202545,119,03:00.0,6,9:00,112,135,135
7783909355,L,IB,1,1,32,124163,142,08:00.0,7,21:00,525,431,431
7783909355,L,IB,1,1,32,124163,146,18:00.0,5,19:00,525,431,431
7783909364,L,IB,1,1,80,139986,132,47:00.0,5,11:00,623,653,653
7783909373,L,IB,1,1,53,291151,144,18:00.0,5,11:00,476,455,455
7783909382,L,CTY,1,2,107,281348,174,47:00.0,5,11:00,833,830,830
7783909391,L,IB,1,1,34,288048,140,20:00.0,6,0:00,757,402,402
7783909429,L,IB,1,2,160,559040,101,22:00.0,5,16:00,847,309,309
7783909438,L,IB,1,1,26,137259,140,12:00.0,5,11:00,414,402,402
7783909447,L,IB,1,1,30,127924,140,47:00.0,7,10:00,401,402,402
7783909456,L,IB,1,1,52,127200,143,37:00.0,5,12:00,878,881,881
7783909465,L,IB,1,1,30,116964,147,03:00.0,7,11:00,809,813,813
7783909474,L,IB,1,4,106,118212,141,34:00.0,5,8:00,890,890,890
7783909483,L,IB,1,1,42,121144,120,41:00.0,5,20:00,462,422,422
7783909492,L,IB,1,1,27,129583,147,40:00.0,5,19:00,807,813,326
7783909501,L,IB,1,1,18,127156,143,46:00.0,5,11:00,819,881,881
7783909510,L,IB,1,1,106,560300,111,58:00.0,5,8:00,315,309,309
778390952X,L,IB,1,1,43,559040,101,02:00.0,5,10:00,642,309,309
7783909539,L,IB,1,1,46,430295,101,40:00.0,7,11:00,896,309,309
7783909548,L,CTY,1,1,44,126132,172,12:00.0,6,9:00,326,326,326
7783909557,L,CTY,1,1,34,118999,177,01:00.0,4,13:00,842,841,326
7783909575,L,IB,1,1,54,138359,167,21:00.0,5,12:00,616,653,653
7783909584,L,IB,1,1,175,135601,136,49:00.0,7,8:00,740,740,740
7783909593,L,IB,1,1,367,PASC533562,142,25:00.0,5,12:00,508,431,431
7783909602,L,IB,1,9,758,291151,144,58:00.0,5,18:00,455,455,455
7783909611,L,IB,1,1,59,430295,101,09:00.0,7,12:00,891,309,309
778390963X,L,OB,1,1,43,140256,95,04:00.0,5,10:00,272,272,272
7783909649,L,OB,1,1,54,T216364769,29,12:00.0,6,7:00,324,324,324
7783909658,L,OB,1,5,318,125952,99,23:00.0,5,18:00,285,261,261
7783909676,L,IB,1,1,30,140430,101,45:00.0,6,9:00,658,309,309
7783909685,L,IB,1,1,42,559040,101,02:00.0,5,9:00,642,309,309
7783909694,L,IB,1,1,20,140430,101,20:00.0,6,9:00,891,309,309
7783909712,L,IB,1,2,127,118815,121,51:00.0,5,11:00,153,153,153
7783909721,L,IB,1,6,114,558078,111,33:00.0,6,9:00,375,309,309
7783909730,L,IB,1,1,53,137317,119,13:00.0,5,12:00,172,135,135
778390974X,L,IB,1,1,34,139636,123,18:00.0,5,12:00,187,211,211
7783909759,L,IB,1,1,95,138993,117,46:00.0,5,14:00,158,135,135
7783909777,L,IB,1,2,190,560300,111,38:00.0,5,11:00,388,309,309
7783909786,L,IB,1,1,52,288048,140,25:00.0,6,0:00,402,402,402
7783909795,L,OB,1,1,53,249139,93,20:00.0,5,12:00,288,312,312
7783909813,L,IB,1,2,160,127156,143,56:00.0,5,11:00,630,881,881
7783909822,L,IB,1,1,64,134538,142,12:00.0,6,9:00,431,431,431
7783909840,L,IB,1,4,332,132461,111,37:00.0,6,11:00,375,309,309
778390985X,L,IB,1,1,50,127113,149,25:00.0,5,8:00,841,841,841
7783909869,L,IB,1,1,46,134974,120,04:00.0,3,9:00,730,422,422
7783909878,L,IB,1,1,46,127381,120,54:00.0,3,13:00,421,422,422
7783909887,L,OB,1,13,768,125952,99,23:00.0,5,18:00,285,261,261
7783909896,L,IB,1,1,17,129912,123,15:00.0,7,11:00,187,211,211
7783909914,L,IB,1,1,1106,127814,143,22:00.0,3,11:00,881,881,881
7783909914,L,CTY,1,1,1106,127814,173,37:00.0,3,16:00,881,881,881
7783909923,L,IB,1,2,1640,132481,131,49:00.0,7,8:00,154,123,123
7783909932,L,IB,1,6,198,131613,147,22:00.0,5,11:00,813,813,813
7783909941,L,IB,1,1,83,131886,101,59:00.0,6,15:00,641,309,309
7783909950,L,IB,1,1,43,558078,111,24:00.0,6,9:00,394,309,309
7783909979,L,IB,1,1,36,117039,101,33:00.0,5,13:00,641,309,309
7783909988,L,IB,1,1,32,116964,147,24:00.0,7,11:00,809,813,813
7783909997,L,IB,1,1,80,211558,151,15:00.0,6,10:00,877,875,875
7783910006,L,IB,1,1,53,132676,151,27:00.0,7,9:00,875,875,875
7783910015,L,IB,1,1,80,558078,111,08:00.0,6,10:00,315,309,309
7783910024,L,IB,1,1,83,134601,123,34:00.0,5,13:00,126,211,211
7783910033,L,IB,1,1,27,135747,120,36:00.0,6,9:00,421,422,422
7783910042,L,IB,1,2,88,140430,101,50:00.0,6,9:00,847,309,309
7783910051,L,OB,1,3,105,431476,52,36:00.0,7,11:00,324,324,324
7783910051,L,OB,1,3,105,431476,52,59:00.0,3,0:00,324,324,324
7783910060,L,IB,1,1,71,137241,101,53:00.0,7,8:00,661,309,309
778391007X,L,IB,1,1,123,130815,144,17:00.0,6,15:00,556,621,621
7783910098,L,IB,1,2,20,136270,151,14:00.0,3,10:00,875,875,875
7783910107,L,IB,1,1,35,126481,133,14:00.0,6,10:00,186,205,205
7783910116,L,IB,1,1,32,126514,151,16:00.0,7,11:00,875,875,875
7783910125,L,IB,1,1,26,131666,140,20:00.0,6,9:00,414,402,402
7783910134,L,IB,1,1,54,117157,132,20:00.0,7,10:00,653,653,653
7783910152,L,IB,1,1,54,430179,132,11:00.0,6,20:00,616,653,653
7783910161,L,IB,1,1,29,126976,119,25:00.0,3,13:00,158,135,135
7783910170,L,IB,1,1,49,131395,133,25:00.0,7,12:00,100,205,205
778391018X,L,IB,1,1,54,132309,149,12:00.0,6,10:00,842,841,841
7783910199,L,IB,1,1,80,140430,101,11:00.0,6,10:00,641,309,309
7783910208,L,CTY,1,1,24,249122,176,26:00.0,5,12:00,402,402,402
7783910217,L,IB,1,1,80,127155,117,17:00.0,6,10:00,165,135,135
7783910226,L,IB,1,1,54,211558,151,37:00.0,6,10:00,875,875,875
7783910235,L,IB,1,1,54,127835,160,34:00.0,6,10:00,515,531,515
7783910235,L,IB,1,1,54,127835,160,34:00.0,6,10:00,515,531,515
7783910244,L,IB,1,1,50,135300,145,27:00.0,3,14:00,830,830,830
7783910253,L,IB,1,1,35,558078,111,52:00.0,6,9:00,303,309,309
7783910262,L,IB,1,2,54,261150,147,13:00.0,6,9:00,811,813,813
7783910271,L,IB,1,1,54,290893,125,26:00.0,6,10:00,187,211,211
7783910280,L,IB,1,1,32,131666,140,32:00.0,6,9:00,412,402,402
778391029X,L,CTY,1,1,123,128165,177,19:00.0,6,11:00,833,830,833
7783910309,L,IB,1,2,134,126481,133,18:00.0,6,10:00,198,205,205
7783910318,L,IB,1,1,35,261150,147,52:00.0,6,8:00,889,813,813
7783910327,L,IB,1,1,36,431080,142,25:00.0,1,5:00,525,431,431
7783910336,L,IB,1,1,40,136038,134,27:00.0,3,10:00,423,423,423
7783910345,L,IB,1,1,33,558078,111,53:00.0,6,8:00,394,309,309
7783910354,L,IB,1,1,83,131613,147,03:00.0,5,15:00,811,813,813
7783910372,L,CTY,1,1,40,126027,175,07:00.0,7,13:00,890,890,890
778391040X,L,IB,1,2,246,136565,152,33:00.0,2,22:00,521,521,521
7783910419,L,IB,1,1,80,133221,118,32:00.0,6,16:00,433,422,422
7783910428,L,IB,1,1,54,558078,111,38:00.0,6,10:00,375,309,309
7783910437,L,IB,1,1,80,132607,131,04:00.0,6,10:00,145,123,123
7783910446,L,IB,1,1,95,136190,119,12:00.0,6,11:00,155,135,135
7783910455,L,IB,1,1,56,136265,134,19:00.0,6,10:00,754,423,423
7783910464,L,IB,1,1,43,134538,142,48:00.0,6,9:00,522,431,431
7783910473,L,IB,1,1,95,136622,143,15:00.0,6,11:00,819,881,881
7783910482,L,IB,1,11,663,211061,133,55:00.0,3,11:00,240,205,205
7783910491,L,IB,1,1,80,211061,133,40:00.0,3,11:00,198,205,205
7783910500,L,IB,1,1,80,PASC634725,142,40:00.0,3,11:00,525,431,431
778391051X,L,IB,1,1,170,135310,132,36:00.0,7,15:00,671,653,653
7783910529,L,IB,1,1,43,431080,142,25:00.0,1,5:00,431,431,431
7783910538,L,IB,1,1,32,126514,151,17:00.0,7,11:00,875,875,875
7783910556,L,IB,1,1,50,117157,132,23:00.0,7,13:00,653,653,653
7783910565,L,IB,1,1,45,PAMT130708,139,34:00.0,5,14:00,326,326,326
7783910601,L,CTY,1,4,326,133002,169,40:00.0,6,9:00,642,309,642
7783910648,L,IB,1,1,54,PASC634725,142,54:00.0,3,10:00,525,431,431
7783910657,L,IB,1,1,19,211061,133,43:00.0,3,9:00,104,205,205
7783910666,L,IB,1,1,54,128866,141,50:00.0,3,10:00,894,890,890
7783910684,L,IB,1,1,54,122712,142,34:00.0,7,12:00,531,531,531
