Pro,L,Dock,Ship,Pcs,Wgt,LdTrlr,LdDoor,LoadTS,LoadDOW,LoadInterval,Dest,LoadTo,LoadToParent
2932918989,L,OB,1,1,204,127169,68,42:00.0,7,4:00,155,153,153
2932918989,L,OB,1,1,204,127169,68,06:00.0,7,8:00,155,153,153
2932918998,L,OB,1,1,279,249333,27,23:00.0,7,4:00,367,326,326
2932919007,L,OB,1,1,210,135434,56,59:00.0,3,3:00,875,875,875
2932919016,L,OB,1,1,333,288003,57,27:00.0,7,4:00,847,830,830
2932919025,L,OB,1,1,216,249333,27,32:00.0,7,6:00,389,326,326
2932919034,L,OB,1,1,216,559143,44,52:00.0,7,16:00,216,216,216
2932919043,L,OB,1,1,216,140190,61,53:00.0,7,13:00,890,890,890
2932919052,L,OB,1,2,695,135973,95,02:00.0,7,8:00,143,135,135
293291908X,L,OB,1,1,223,123141,13,55:00.0,2,22:00,857,857,857
2932919099,L,OB,1,2,491,135434,56,56:00.0,3,3:00,875,875,875
2932919117,L,OB,1,1,82,133962,62,22:00.0,4,2:00,881,881,881
2932919126,L,OB,1,1,88,136938,29,16:00.0,4,1:00,814,813,813
2932919135,L,OB,1,1,432,45495,44,31:00.0,4,2:00,216,216,216
2932919135,L,OB,1,1,432,45495,44,43:00.0,4,22:00,216,216,216
2932919144,L,OB,1,1,210,211026,41,21:00.0,4,2:00,621,621,621
2932919153,L,OB,1,1,439,135972,17,29:00.0,4,2:00,218,218,218
2932919162,L,OB,1,9,4985,130863,68,36:00.0,4,3:00,111,153,153
2932919162,L,OB,1,9,4985,130863,68,36:00.0,4,3:00,111,153,153
2932919171,L,OB,1,1,243,116773,81,33:00.0,4,2:00,132,135,135
2932919180,L,OB,1,1,65,129663,19,47:00.0,5,2:00,261,261,261
293291919X,L,OB,1,1,288,129746,79,02:00.0,5,5:00,135,135,135
2932919209,L,OB,1,1,211,129746,79,08:00.0,5,5:00,116,135,135
2932919218,L,OB,1,1,222,129746,79,02:00.0,5,5:00,158,135,135
2932919227,L,OB,1,1,64,126191,65,00:00.0,5,3:00,569,569,569
2932919236,L,OB,1,1,72,PASC33311,45,03:00.0,5,3:00,388,309,309
2932919245,L,OB,1,1,222,138514,39,22:00.0,5,3:00,381,381,381
2932919254,L,OB,1,1,225,135344,68,10:00.0,5,3:00,112,153,153
2932919263,L,OB,1,1,225,123905,57,24:00.0,5,3:00,847,830,830
2932919281,L,OB,1,1,310,130644,59,31:00.0,6,3:00,847,830,830
2932919290,L,OB,1,1,231,290957,16,33:00.0,6,7:00,272,272,272
293291930X,L,OB,1,1,70,261280,83,02:00.0,6,3:00,145,123,123
2932919319,L,OB,1,1,209,PASC634013,45,49:00.0,6,3:00,313,309,309
2932919328,L,OB,1,1,88,202088,56,07:00.0,7,1:00,877,875,875
2932919337,L,OB,1,1,338,390234,68,19:00.0,7,1:00,152,153,153
2932919346,L,OB,1,8,4832,129944,61,18:00.0,7,5:00,890,890,890
2932919346,L,OB,1,8,4832,129944,61,31:00.0,7,1:00,890,890,890
2932919355,L,OB,1,1,219,130780,9,24:00.0,7,1:00,381,381,381
2932919364,L,OB,1,1,224,202088,56,13:00.0,7,1:00,875,875,875
2932919373,L,OB,1,1,70,131459,29,02:00.0,7,1:00,814,813,813
2933933811,L,CTY,1,3,745,135193,193,52:00.0,4,21:00,244,244,244
2933933820,L,CTY,1,2,667,125621,197,42:00.0,3,21:00,244,244,244
293393383X,L,OB,1,7,2923,249064,90,42:00.0,3,21:00,244,244,244
2933934078,L,CTY,1,5,2460,135340,193,42:00.0,4,1:00,244,244,244
2935251236,L,IB,1,4,2360,136940,111,51:00.0,4,22:00,688,653,653
2935364563,L,IB,1,1,460,137078,110,33:00.0,2,21:00,556,556,521
2935364563,L,IB,1,1,460,137078,108,34:00.0,2,18:00,556,556,521
2935364581,L,OB,1,1,315,128502,59,36:00.0,4,22:00,830,830,830
2935364590,L,OB,1,1,260,129061,85,41:00.0,4,22:00,123,123,123
2935364628,L,IB,1,3,1175,137455,167,39:00.0,7,10:00,740,740,740
2935364637,L,IB,1,2,1230,137455,167,39:00.0,7,10:00,740,740,740
2935364655,L,IB,1,2,915,131824,167,57:00.0,3,20:00,740,740,740
2935364664,L,OB,1,1,392,129829,59,42:00.0,3,20:00,808,830,830
2935364673,L,IB,1,3,1240,138961,156,34:00.0,7,0:00,402,402,402
2935364682,L,OB,1,2,989,132180,93,40:00.0,4,21:00,508,508,508
2935711916,L,OB,1,2,545,128697,59,55:00.0,2,18:00,625,830,830
2935711925,L,IB,1,1,373,530247,116,48:00.0,4,22:00,556,556,521
2935711943,L,IB,1,5,1970,134940,103,43:00.0,5,1:00,431,431,431
2935711952,L,OB,1,14,8460,138423,40,52:00.0,6,20:00,813,813,813
2936518189,L,OB,1,1,506,131033,20,07:00.0,5,21:00,304,304,304
2936619984,L,OB,1,2,3280,PASC33311,45,21:00.0,4,21:00,873,873,309
2937140091,L,OB,1,2,1365,530697,60,01:00.0,5,22:00,324,324,324
2937140100,L,OB,1,4,1830,431170,34,22:00.0,7,1:00,324,324,324
293714011X,L,OB,1,2,1250,311058,38,29:00.0,6,2:00,324,324,324
2937504750,L,OB,1,5,1882,128260,12,39:00.0,5,1:00,819,819,819
2937525789,L,OB,1,8,5856,290869,44,32:00.0,2,19:00,216,216,216
2937894572,L,OB,1,3,4145,118588,85,45:00.0,7,11:00,145,123,123
2938125462,L,OB,1,5,2228,310552,36,39:00.0,6,3:00,324,324,324
2938445288,L,OB,1,14,13235,558881,97,24:00.0,2,20:00,431,431,431
2938580615,L,OB,1,1,532,128452,39,43:00.0,4,2:00,891,890,326
293870365X,L,IB,1,1,445,R218191534,115,04:00.0,4,2:00,243,243,857
293870365X,L,OB,1,1,445,R218191534,15,07:00.0,4,3:00,243,243,857
2938703669,L,OB,1,1,90,PASC175379,47,55:00.0,3,21:00,318,309,309
2938703669,L,CTY,1,1,90,137507,184,59:00.0,6,14:00,432,432,432
2938703678,L,OB,1,1,1150,290200,41,09:00.0,6,21:00,371,621,621
2938703687,L,OB,1,1,200,125735,4,51:00.0,6,20:00,243,243,243
2938703696,L,OB,1,1,250,137424,57,40:00.0,6,20:00,896,830,830
2939175623,L,OB,1,1,390,290980,29,15:00.0,5,4:00,805,813,813
307075967X,L,IB,1,1,419,119363,139,15:00.0,2,9:00,433,433,433
3070767140,L,CTY,1,1,390,136530,186,57:00.0,4,6:00,432,432,432
3088291324,L,OB,1,6,2310,127897,8,13:00.0,1,0:00,522,431,431
3088291416,L,IB,1,3,764,129905,102,27:00.0,3,1:00,511,511,511
3088295486,L,OB,1,1,1377,135780,97,36:00.0,1,7:00,431,431,431
3088297850,L,CTY,1,1,70,134898,235,58:00.0,1,2:00,422,422,422
3088306073,L,CTY,1,4,710,249347,200,22:00.0,5,20:00,348,348,348
3088306082,L,CTY,1,1,119,128106,200,41:00.0,3,22:00,348,348,348
3088306091,L,CTY,1,1,167,202422,200,57:00.0,7,21:00,348,348,348
3088314067,L,CTY,1,4,1311,138120,181,00:00.0,4,22:00,421,421,421
3088324306,L,CTY,1,1,1246,126138,183,27:00.0,1,2:00,421,421,421
3088325406,L,CTY,1,1,300,123402,191,18:00.0,4,21:00,433,433,433
3088331025,L,CTY,1,1,940,130594,195,36:00.0,4,1:00,433,433,433
308833526X,L,CTY,1,1,640,129553,183,06:00.0,3,0:00,421,421,421
3088340128,L,CTY,1,1,345,131209,200,54:00.0,6,19:00,348,348,348
3088348533,L,CTY,1,1,767,125982,200,06:00.0,7,18:00,348,348,348
3123257165,L,CTY,1,1,1080,139676,184,20:00.0,6,14:00,432,432,432
3123257165,L,CTY,1,1,1080,139676,186,44:00.0,6,18:00,432,432,432
3130125483,L,CTY,1,14,4425,126104,170,41:00.0,5,18:00,433,433,433
3171419258,L,OB,1,1,125,118683,56,45:00.0,5,11:00,875,875,875
3178995205,L,OB,1,1,70,559350,47,05:00.0,7,17:00,313,309,309
3183203357,L,OB,1,60,1130,126462,68,23:00.0,1,13:00,112,153,153
3183203687,L,OB,1,7,5270,430526,99,45:00.0,7,13:00,431,431,431
3183204163,L,OB,1,2,232,136663,57,23:00.0,1,13:00,833,830,830
3183204558,L,OB,1,1,171,137452,59,24:00.0,6,2:00,833,830,830
3183204567,L,OB,1,5,5168,119426,97,05:00.0,5,20:00,431,431,431
318322532X,L,IB,1,1,3271,430065,156,55:00.0,4,20:00,730,730,402
318367346X,L,IB,1,1,250,128828,121,40:00.0,6,9:00,149,653,653
3190849732,L,OB,1,4,12280,138430,92,34:00.0,4,7:00,557,557,557
3190965508,L,OB,1,2,840,129593,92,55:00.0,1,9:00,557,557,557
3190965508,L,OB,1,2,840,129593,94,23:00.0,1,13:00,557,557,557
3191106041,L,CTY,1,1,3691,136818,200,06:00.0,7,20:00,348,348,348
3191198973,L,CTY,1,1,329,125564,183,01:00.0,7,14:00,421,421,421
3191199496,L,CTY,1,14,3338,118614,220,02:00.0,7,7:00,422,422,422
3191216189,L,CTY,1,1,355,129508,189,13:00.0,4,1:00,421,421,421
3191216189,L,CTY,1,1,355,129508,189,55:00.0,4,13:00,421,421,421
3191216225,L,CTY,1,1,645,130744,200,29:00.0,5,13:00,348,348,348
3223392263,L,IB,1,2,842,291198,108,31:00.0,7,7:00,556,556,521
3223392263,L,IB,1,2,842,291198,108,06:00.0,7,15:00,556,556,521
3223392263,L,OB,1,2,842,291198,92,58:00.0,7,6:00,556,556,521
3224351481,L,IB,1,1,260,125732,121,50:00.0,7,8:00,653,653,653
324814980X,L,CTY,1,1,299,131332,215,10:00.0,5,9:00,422,422,422
3248149819,L,CTY,1,1,226,135378,237,34:00.0,5,3:00,422,422,422
3248473172,L,CTY,1,4,3078,134824,215,55:00.0,3,12:00,422,422,422
3254227053,L,OB,1,1,260,126232,27,38:00.0,3,13:00,352,326,326
335375365X,L,IB,1,1,400,123933,101,47:00.0,5,3:00,532,431,431
3357907323,L,OB,1,1,595,135412,93,25:00.0,3,9:00,508,508,508
3400941225,L,OB,1,2,530,128759,80,11:00.0,2,2:00,647,647,647
3400941225,L,OB,1,2,530,128759,80,58:00.0,2,0:00,647,647,647
3409671357,L,CTY,1,2,1815,PASC634013,206,07:00.0,6,4:00,422,422,422
340967143X,L,CTY,1,8,7275,133102,205,17:00.0,7,13:00,422,422,422
3476057114,L,OB,1,1,360,136344,45,35:00.0,4,15:00,642,642,309
3476057123,L,OB,1,1,710,133743,9,27:00.0,3,2:00,381,381,381
347669901X,L,OB,1,1,177,138217,34,36:00.0,6,16:00,324,324,324
3476699029,L,OB,1,1,95,137824,34,12:00.0,5,13:00,324,324,324
3476699038,L,OB,1,1,380,559206,40,11:00.0,6,13:00,324,324,324
3477896058,L,CTY,1,1,100,125468,193,51:00.0,5,12:00,244,244,244
3477896058,L,IB,1,1,100,125468,152,38:00.0,5,13:00,244,244,244
3477964413,L,OB,1,1,291,138970,41,22:00.0,3,15:00,371,621,621
3487362823,L,OB,1,1,956,134279,79,52:00.0,4,6:00,150,135,135
3487366682,L,OB,1,1,273,139878,81,18:00.0,6,6:00,132,135,135
3487390388,L,CTY,1,3,2240,126278,186,56:00.0,6,8:00,432,432,432
3487390397,L,OB,1,1,850,125602,15,44:00.0,4,9:00,857,857,857
3487390424,L,OB,1,1,275,126323,81,46:00.0,5,6:00,158,135,135
3487390442,L,IB,1,2,1272,131131,154,36:00.0,7,16:00,490,402,402
348739047X,L,OB,1,1,800,132813,28,31:00.0,6,11:00,240,205,205
3621408633,L,CTY,1,1,485,261071,198,00:00.0,7,19:00,435,435,435
362158808X,L,IB,1,2,1935,134942,115,50:00.0,1,13:00,617,617,617
3621588236,L,IB,1,8,11570,132598,115,10:00.0,7,19:00,617,617,617
3621588290,L,IB,1,4,3850,127406,115,47:00.0,4,3:00,617,617,617
3621588328,L,IB,1,2,2640,127688,115,28:00.0,6,9:00,617,617,617
3621588777,L,CTY,1,2,1125,136178,168,24:00.0,6,14:00,644,644,644
3621588804,L,IB,1,2,1425,133535,115,55:00.0,6,12:00,617,617,617
3621589042,L,IB,1,2,2998,123734,115,45:00.0,5,22:00,617,617,617
3621589354,L,IB,1,6,5105,132515,115,56:00.0,7,17:00,617,617,617
362158940X,L,IB,1,1,1410,130551,115,49:00.0,3,2:00,617,617,617
3621589556,L,IB,1,4,3970,202465,115,41:00.0,4,19:00,617,617,617
3621589666,L,CTY,1,4,4095,PASC634013,206,57:00.0,6,3:00,422,422,422
3621852795,L,IB,1,1,1135,290414,153,08:00.0,3,3:00,754,754,754
3621852813,L,OB,1,1,480,138679,34,41:00.0,3,0:00,355,324,324
3623003743,L,CTY,1,2,100,133819,183,32:00.0,7,5:00,421,421,421
3629367683,L,IB,1,2,2748,135822,166,10:00.0,5,14:00,730,730,730
3710262507,L,CTY,1,1,655,128414,182,37:00.0,6,20:00,409,409,409
381094084X,L,IB,1,1,571,131304,119,07:00.0,1,8:00,688,653,653
3810940859,L,IB,1,1,119,128452,157,20:00.0,1,6:00,423,423,423
3810940904,L,CTY,1,1,175,131136,191,34:00.0,1,6:00,433,433,433
3810940922,L,IB,1,1,758,211026,156,02:00.0,1,16:00,402,402,402
3810940931,L,IB,1,1,793,128452,157,39:00.0,1,7:00,423,423,423
3812161125,L,CTY,1,2,694,135556,186,49:00.0,5,1:00,432,432,432
3812161134,L,CTY,1,1,371,291219,191,17:00.0,4,22:00,433,433,433
3812161143,L,CTY,1,2,742,130450,208,43:00.0,5,6:00,422,422,422
3812161152,L,CTY,1,1,371,130450,211,30:00.0,5,3:00,422,422,422
381216118X,L,IB,1,1,185,135047,157,49:00.0,7,18:00,423,423,423
3812161208,L,CTY,1,2,742,125101,184,00:00.0,5,9:00,432,432,432
3812161217,L,CTY,1,1,371,125101,184,35:00.0,5,8:00,432,432,432
3812161226,L,IB,1,2,742,140420,121,47:00.0,5,10:00,671,653,653
3812161235,L,IB,1,1,371,140420,121,47:00.0,5,10:00,653,653,653
3812166551,L,IB,1,1,371,125848,119,33:00.0,6,0:00,671,653,653
3812166598,L,IB,1,1,371,134629,121,49:00.0,5,7:00,653,653,653
3812253819,L,IB,1,1,297,129822,121,30:00.0,5,7:00,656,653,653
3812253882,L,IB,1,1,380,136114,155,15:00.0,1,10:00,754,754,754
3960724489,L,CTY,1,1,470,126511,225,05:00.0,5,7:00,422,422,422
4055947022,L,CTY,1,1,97,123460,215,45:00.0,6,19:00,422,422,422
4055957216,L,CTY,1,2,549,123460,203,00:00.0,6,23:00,422,422,422
411866130X,L,OB,1,1,278,261338,61,32:00.0,5,17:00,890,890,890
4118661456,L,OB,1,5,3525,136842,15,42:00.0,5,22:00,857,857,857
4118661593,L,CTY,1,3,2748,133480,203,19:00.0,4,4:00,422,422,422
4118661950,L,OB,1,1,460,138557,61,08:00.0,5,14:00,890,890,890
4151801416,L,OB,1,9,4317,118361,36,59:00.0,4,9:00,246,324,324
4170265614,L,CTY,1,1,642,131978,212,43:00.0,5,11:00,422,422,422
4170667747,L,IB,1,1,480,125016,165,44:00.0,3,16:00,740,740,740
4170667747,L,IB,1,1,480,125016,167,20:00.0,3,1:00,740,740,740
4170865581,L,OB,1,1,59,41167,91,34:00.0,3,15:00,525,525,525
417086560X,L,OB,1,1,347,127851,62,41:00.0,3,13:00,882,881,881
4172161208,L,IB,1,1,865,128252,165,14:00.0,6,16:00,740,740,740
4172497110,L,OB,1,6,5260,PASC634534,47,15:00.0,4,7:00,314,309,309
417249712X,L,OB,1,3,2940,278516,64,14:00.0,5,11:00,873,873,873
417249712X,L,OB,1,3,2940,278516,64,31:00.0,6,16:00,873,873,873
4173054509,L,OB,1,1,415,129573,44,45:00.0,4,13:00,216,216,216
4173054792,L,OB,1,1,681,R218191522,44,19:00.0,6,1:00,216,216,216
4173054810,L,OB,1,1,216,136659,44,51:00.0,4,1:00,216,216,216
4173054810,L,OB,1,1,216,136659,44,07:00.0,3,22:00,216,216,216
4173675064,L,OB,1,1,268,558498,27,37:00.0,5,12:00,326,326,326
4173675091,L,OB,1,1,307,261187,9,49:00.0,5,10:00,375,381,381
417367511X,L,OB,1,1,439,558498,27,01:00.0,5,10:00,326,326,326
4173675147,L,OB,1,2,983,126531,33,26:00.0,6,10:00,347,347,347
417367522X,L,OB,1,1,198,277458,27,03:00.0,7,16:00,367,326,326
4173675293,L,OB,1,1,206,128187,25,57:00.0,7,6:00,367,326,326
4173675311,L,OB,1,1,213,128187,25,56:00.0,7,6:00,326,326,326
4173675715,L,OB,1,1,179,279026,27,54:00.0,7,14:00,367,326,326
4173807156,L,OB,1,3,1045,134325,53,02:00.0,3,13:00,830,830,830
4173807174,L,OB,1,1,402,288003,57,46:00.0,7,4:00,830,830,830
4173807183,L,OB,1,1,295,136746,59,23:00.0,4,3:00,830,830,830
4173820906,L,CTY,1,1,347,123824,198,47:00.0,4,12:00,435,435,435
4173820915,L,OB,1,1,559,125810,57,25:00.0,5,6:00,830,830,830
4173820915,L,OB,1,1,559,125810,59,26:00.0,5,6:00,830,830,830
4175656375,L,OB,1,3,1145,119275,61,02:00.0,6,0:00,890,890,890
4175719551,L,IB,1,3,1325,123601,115,18:00.0,7,2:00,617,617,617
4177667330,L,CTY,1,9,10430,279944,183,52:00.0,7,10:00,421,421,421
4177667532,L,IB,1,11,14914,128515,101,49:00.0,1,8:00,433,433,433
4177667707,L,IB,1,1,758,136131,110,13:00.0,4,0:00,556,556,521
4177667981,L,CTY,1,3,2664,127583,183,08:00.0,3,22:00,421,421,421
4177668349,L,CTY,1,1,397,134163,183,31:00.0,5,4:00,421,421,421
417766844X,L,OB,1,4,4449,568035,97,45:00.0,7,13:00,431,431,431
4177785526,L,OB,1,4,3160,130948,59,00:00.0,3,3:00,830,830,830
4179283111,L,CTY,1,1,100,134835,182,06:00.0,4,17:00,409,409,409
4179518053,L,OB,1,1,444,130711,45,38:00.0,5,11:00,318,309,309
4217866971,L,CTY,1,1,1610,135903,170,19:00.0,3,8:00,644,644,644
4238483366,L,OB,1,7,4625,559729,36,45:00.0,5,22:00,324,324,324
4270998351,L,CTY,1,1,1056,249122,217,51:00.0,5,8:00,422,422,422
4271282858,L,CTY,1,1,180,139010,181,47:00.0,4,7:00,421,421,421
4271282867,L,CTY,1,3,1815,261353,183,04:00.0,5,15:00,421,421,421
4273819402,L,CTY,1,1,3988,133622,183,53:00.0,3,19:00,421,421,421
4274004110,L,OB,1,1,675,261384,61,14:00.0,3,20:00,629,890,890
4274004166,L,OB,1,1,435,127851,62,39:00.0,3,9:00,881,881,881
4274373472,L,OB,1,1,1075,125392,37,46:00.0,7,7:00,642,642,642
4275657879,L,IB,1,2,3207,137463,153,05:00.0,5,21:00,754,754,754
4275849425,L,OB,1,1,200,390236,36,17:00.0,7,1:00,324,324,324
4275849499,L,CTY,1,1,80,559619,182,51:00.0,6,3:00,409,409,409
4276343839,L,CTY,1,5,735,134392,193,15:00.0,3,21:00,244,244,244
4276350163,L,OB,1,1,205,127933,64,51:00.0,1,12:00,873,873,873
4276408151,L,OB,1,2,2452,261071,37,28:00.0,3,10:00,642,642,642
4276408160,L,OB,1,1,474,128046,35,55:00.0,3,6:00,347,347,347
4276408189,L,OB,1,1,652,128133,33,50:00.0,4,4:00,347,347,347
4276408198,L,OB,1,4,4060,127521,68,37:00.0,5,4:00,111,153,153
4276408216,L,OB,1,1,1211,134689,68,16:00.0,7,21:00,152,153,153
4276408225,L,OB,1,1,447,127827,85,14:00.0,7,21:00,140,123,123
4276408234,L,OB,1,1,57,138421,29,06:00.0,7,21:00,811,813,813
4276408252,L,OB,1,1,454,291204,37,46:00.0,4,12:00,642,642,642
4276408308,L,OB,1,1,61,130908,62,54:00.0,3,21:00,662,881,881
4276408317,L,OB,1,1,226,136514,85,44:00.0,4,2:00,140,123,123
4276408326,L,OB,1,7,5010,PASC33311,45,06:00.0,4,21:00,377,309,309
4276408344,L,OB,1,1,151,126502,85,00:00.0,3,12:00,108,108,123
4276408353,L,OB,1,1,231,134151,27,12:00.0,3,6:00,352,326,569
4276408353,L,OB,1,1,231,134151,65,52:00.0,3,11:00,352,326,569
4276408362,L,OB,1,9,4800,134151,65,57:00.0,3,11:00,569,569,569
4276408371,L,OB,1,1,393,126502,85,02:00.0,3,12:00,100,123,123
4276408380,L,OB,1,1,91,126502,85,59:00.0,3,11:00,100,123,123
427640839X,L,OB,1,1,1209,133743,9,09:00.0,3,3:00,381,381,381
4276408409,L,OB,1,1,1236,138115,9,21:00.0,5,20:00,381,381,381
4276408418,L,OB,1,1,1058,138730,47,19:00.0,5,18:00,377,309,309
4276408427,L,OB,1,1,169,123954,83,06:00.0,5,10:00,100,123,123
4276408436,L,OB,1,1,1878,PASC634013,45,25:00.0,6,6:00,377,309,309
4276408445,L,OB,1,1,1073,129848,25,59:00.0,6,5:00,569,569,326
4276408463,L,OB,1,1,266,136720,62,07:00.0,7,10:00,882,881,881
4277263109,L,IB,1,3,688,131551,119,04:00.0,1,4:00,172,653,653
4277263282,L,CTY,1,12,3203,133371,182,15:00.0,4,0:00,409,409,409
4278887973,L,IB,1,1,718,132648,165,47:00.0,4,21:00,740,740,740
4278888083,L,IB,1,1,343,135822,166,51:00.0,5,15:00,730,730,730
4278888101,L,CTY,1,1,95,131477,173,35:00.0,5,15:00,415,415,415
4278888148,L,CTY,1,1,87,137936,177,42:00.0,7,6:00,415,415,415
4278888285,L,IB,1,1,934,131085,165,34:00.0,4,15:00,740,740,740
427888834X,L,CTY,1,2,421,291125,184,22:00.0,6,1:00,432,432,432
4279085955,L,IB,1,7,15561,129714,160,40:00.0,4,13:00,411,411,411
4280472313,L,OB,1,3,2992,558665,88,21:00.0,4,22:00,521,521,555
4281535739,L,IB,1,1,457,128828,121,26:00.0,6,6:00,653,653,653
4281535775,L,IB,1,1,387,135818,119,15:00.0,4,21:00,653,653,653
4281535784,L,IB,1,3,1490,251192,119,18:00.0,5,3:00,653,653,653
428153583X,L,IB,1,3,1370,135863,156,42:00.0,4,21:00,490,402,402
4281535849,L,IB,1,1,457,560280,119,37:00.0,4,21:00,653,653,653
4281756839,L,CTY,1,1,209,132301,181,39:00.0,6,23:00,421,421,421
4281756848,L,IB,1,1,209,211745,155,51:00.0,3,18:00,754,754,754
4281756857,L,IB,1,1,410,211745,155,39:00.0,3,19:00,754,754,754
4281756893,L,IB,1,1,250,202525,166,41:00.0,3,18:00,730,730,730
4282187736,L,OB,1,4,1895,138477,39,31:00.0,1,15:00,642,642,642
4282539112,L,OB,1,2,695,121949,97,06:00.0,7,13:00,431,431,431
4283005797,L,CTY,1,2,1720,137284,191,48:00.0,3,17:00,433,433,433
4283005842,L,CTY,1,1,434,PASC634516,203,23:00.0,2,13:00,422,422,422
4283006035,L,IB,1,3,1040,127614,153,35:00.0,1,12:00,754,754,754
4283006796,L,IB,1,1,375,133286,166,39:00.0,6,22:00,730,730,730
4283006814,L,CTY,1,1,605,135956,203,04:00.0,5,14:00,422,422,422
4283006924,L,IB,1,4,1890,138999,165,09:00.0,5,15:00,740,740,740
4283006951,L,IB,1,1,610,138251,159,03:00.0,5,16:00,423,423,423
4283007382,L,IB,1,2,1000,133020,166,51:00.0,7,9:00,730,730,730
4283007438,L,CTY,1,2,855,119363,203,21:00.0,7,21:00,422,422,422
4283007483,L,IB,1,2,806,126855,166,28:00.0,7,20:00,730,730,730
4283007611,L,IB,1,1,720,126855,166,28:00.0,7,20:00,730,730,730
4283007649,L,IB,1,1,332,136872,157,00:00.0,3,19:00,423,423,423
4283007658,L,IB,1,1,280,136872,157,43:00.0,3,18:00,423,423,423
4283351985,L,OB,1,1,640,136567,99,47:00.0,4,20:00,522,431,431
428357413X,L,CTY,1,6,11754,125761,199,58:00.0,2,14:00,322,322,322
4283699466,L,CTY,1,3,1625,131183,193,39:00.0,6,11:00,244,244,244
4284035552,L,CTY,1,1,151,131183,193,22:00.0,6,15:00,244,244,244
4284035653,L,CTY,1,1,186,133362,199,02:00.0,2,16:00,322,322,322
4284061238,L,OB,1,1,365,124081,23,46:00.0,6,14:00,303,303,303
4284129465,L,CTY,1,1,815,125262,193,08:00.0,5,19:00,244,244,244
4285526840,L,CTY,1,1,887,125982,196,15:00.0,3,1:00,348,348,348
4285604217,L,IB,1,1,2080,129776,110,27:00.0,6,17:00,521,521,521
4285604226,L,OB,1,1,380,290164,82,27:00.0,4,4:00,555,555,555
4285604235,L,IB,1,2,4302,129921,110,53:00.0,2,20:00,521,521,521
4285609670,L,IB,1,2,4760,124040,108,01:00.0,4,5:00,521,521,521
428560968X,L,IB,1,1,2390,128439,110,45:00.0,2,15:00,521,521,521
4285609717,L,IB,1,1,920,129473,110,47:00.0,5,7:00,521,521,521
4288346755,L,OB,1,1,195,139690,91,50:00.0,1,20:00,525,525,525
428943361X,L,CTY,1,1,65,131820,203,52:00.0,1,21:00,422,422,422
428943482X,L,OB,1,1,119,126850,70,42:00.0,1,4:00,292,292,292
4289435003,L,OB,1,1,260,126850,70,55:00.0,1,4:00,292,292,292
4289435178,L,CTY,1,1,77,137284,194,52:00.0,3,15:00,433,433,433
4289435178,L,CTY,1,1,77,137284,191,39:00.0,3,15:00,433,433,433
4289435178,L,CTY,1,1,77,137284,191,15:00.0,4,3:00,433,433,433
4289435443,L,OB,1,1,61,137528,99,34:00.0,4,4:00,572,431,431
4289435645,L,CTY,1,1,56,127388,170,13:00.0,5,20:00,644,644,644
4289435939,L,CTY,1,1,120,127112,186,57:00.0,1,8:00,432,432,432
4289436049,L,CTY,1,1,345,117065,182,17:00.0,5,14:00,409,409,409
4289436067,L,IB,1,1,345,140393,160,32:00.0,5,13:00,411,411,411
4289436195,L,CTY,1,2,149,132970,237,00:00.0,3,19:00,422,422,309
4289436195,L,CTY,1,2,149,132970,207,17:00.0,4,2:00,422,422,309
4289436790,L,CTY,1,1,125,116843,184,30:00.0,5,14:00,432,432,432
4289437322,L,CTY,1,1,188,123799,177,03:00.0,4,3:00,415,415,415
4316611615,L,OB,1,1,824,119666,80,44:00.0,3,11:00,647,647,647
431681055X,L,CTY,1,9,7068,135512,204,33:00.0,3,12:00,422,422,422
431681121X,L,CTY,1,3,2440,135512,204,33:00.0,3,12:00,422,422,422
4316812255,L,OB,1,1,35,560306,44,18:00.0,7,4:00,216,216,216
4316814574,L,OB,1,2,1225,291089,80,38:00.0,4,1:00,647,647,647
4316814583,L,CTY,1,3,1305,122417,197,11:00.0,3,22:00,244,244,244
4316814583,L,CTY,1,3,1305,122417,193,11:00.0,4,1:00,244,244,244
4316814749,L,IB,1,2,1230,133291,105,08:00.0,7,3:00,647,647,647
4316815106,L,OB,1,2,1265,430429,81,28:00.0,6,3:00,135,135,135
4316815225,L,OB,1,11,4975,R218191522,44,22:00.0,6,1:00,216,216,216
4316815234,L,OB,1,16,7165,R218191522,44,14:00.0,6,1:00,216,216,216
4316815802,L,OB,1,22,8915,430228,5,04:00.0,1,14:00,216,216,216
4316816673,L,OB,1,2,915,127135,80,31:00.0,4,18:00,647,647,647
4316816673,L,OB,1,2,915,127135,78,52:00.0,4,18:00,647,647,647
431681704X,L,OB,1,3,1322,123435,80,50:00.0,7,18:00,647,647,647
431743942X,L,OB,1,1,210,117591,44,34:00.0,4,19:00,216,216,216
4317439475,L,OB,1,1,153,559536,44,32:00.0,7,17:00,216,216,216
4317439493,L,CTY,1,1,128,290114,199,56:00.0,1,13:00,322,322,322
4319721407,L,IB,1,1,216,125619,160,44:00.0,2,12:00,411,411,411
4321080824,L,OB,1,2,670,123588,16,37:00.0,5,7:00,272,272,272
4321378163,L,OB,1,1,594,135152,64,03:00.0,5,7:00,873,873,873
4321427609,L,OB,1,1,268,R621153072,61,28:00.0,1,8:00,888,890,890
4321863346,L,OB,1,1,369,123932,61,54:00.0,5,4:00,890,890,890
