Pro,UL,Dock,Ship,Pcs,Wgt,ULTrlr,ULDoor,UnloadTS,UnLoadDOW,LoadInterval,Org
779291919X,U,IB,1,1,565,134249,104,19:00.0,3,18:00,145
7792919227,U,OB,1,2,480,138066,6,42:00.0,3,8:00,504
7792919272,U,OB,1,3,1425,126487,17,15:00.0,6,18:00,435
7792919364,U,OB,1,1,785,137865,76,35:00.0,6,7:00,447
7792919575,U,OB,1,3,2700,128874,17,09:00.0,1,13:00,433
7792919777,U,OB,1,1,625,133341,46,19:00.0,4,3:00,754
7792920327,U,OB,1,1,475,138890,49,20:00.0,6,16:00,730
7792920464,U,OB,1,1,568,136427,22,55:00.0,1,4:00,556
7792920978,U,IB,1,1,570,123869,133,27:00.0,6,10:00,244
7792921014,U,IB,1,1,300,133396,129,19:00.0,2,16:00,890
7792921243,U,CTY,1,2,1335,122852,194,10:00.0,6,21:00,653
7792921344,U,IB,1,1,485,290005,152,17:00.0,4,12:00,875
7792921463,U,OB,1,4,5200,135846,75,45:00.0,6,7:00,348
7792921591,U,IB,1,1,596,531285,164,19:00.0,7,11:00,218
7792921903,U,IB,1,1,114,121487,164,52:00.0,7,15:00,303
7792921977,U,OB,1,1,70,138649,84,18:00.0,1,21:00,411
7792922188,U,OB,1,1,380,135306,18,04:00.0,7,9:00,423
7792922399,U,IB,1,4,1775,126675,157,06:00.0,4,22:00,881
7792922399,U,IB,1,4,1775,126675,113,17:00.0,4,20:00,881
779292260X,U,OB,1,1,615,138774,73,57:00.0,6,3:00,421
7792922857,U,OB,1,2,360,136439,43,11:00.0,7,7:00,455
7792922911,U,OB,1,1,60,128105,76,15:00.0,7,22:00,714
7792923095,U,OB,1,1,160,530429,43,41:00.0,5,16:00,422
779292337X,U,OB,1,1,125,530429,43,33:00.0,5,16:00,422
7792923728,U,IB,1,3,1120,138055,145,22:00.0,7,14:00,898
7792923910,U,CTY,1,1,253,132845,187,57:00.0,7,10:00,272
779292403X,U,IB,1,1,300,123182,147,05:00.0,1,15:00,682
779292403X,U,IB,1,1,300,123182,151,30:00.0,1,13:00,682
7792924085,U,IB,1,2,2722,531285,164,11:00.0,7,8:00,218
7792924168,U,IB,1,1,252,139910,125,19:00.0,7,3:00,431
7792924222,U,OB,1,1,707,132845,51,06:00.0,4,20:00,432
7792924379,U,IB,1,1,1335,140093,143,21:00.0,1,18:00,381
7792924397,U,CTY,1,1,206,125422,211,25:00.0,2,3:00,186
7792924397,U,CTY,1,1,206,125422,211,24:00.0,2,3:00,186
7792924397,U,CTY,1,1,206,125422,211,24:00.0,2,3:00,186
7792924525,U,IB,1,1,201,134111,141,34:00.0,4,19:00,809
7792924552,U,OB,1,1,707,132845,51,15:00.0,4,20:00,432
7792924864,U,OB,1,1,707,119291,55,48:00.0,4,1:00,432
7792924873,U,IB,1,7,14135,133525,103,49:00.0,7,10:00,833
7792924992,U,CTY,1,1,1490,128048,192,51:00.0,7,22:00,261
7792925194,U,IB,1,1,292,123699,101,11:00.0,2,15:00,650
7792925221,U,OB,1,4,6205,431209,26,14:00.0,7,17:00,433
7792925259,U,IB,1,1,8,132785,127,25:00.0,1,16:00,312
779292535X,U,IB,1,1,810,123182,151,50:00.0,1,12:00,682
7792925625,U,OB,1,5,4530,291094,26,05:00.0,7,13:00,740
7792925818,U,OB,1,1,1287,124263,50,57:00.0,7,1:00,433
7792926285,U,OB,1,1,150,830890,48,42:00.0,3,19:00,422
7792926440,U,CTY,1,1,247,TNUE56177,188,40:00.0,1,5:00,223
7792926624,U,OB,1,2,236,131208,55,29:00.0,6,20:00,432
7792926660,U,CTY,1,1,260,211617,169,18:00.0,5,23:00,845
7792927046,U,IB,1,1,385,291219,105,34:00.0,4,4:00,213
7792927064,U,CTY,1,1,706,135534,188,45:00.0,6,7:00,272
7792927302,U,IB,1,2,2695,123837,104,19:00.0,7,7:00,432
7792927917,U,OB,1,1,400,138745,78,16:00.0,7,13:00,521
7792928063,U,CTY,1,1,700,134998,169,13:00.0,7,7:00,326
7792928119,U,OB,1,1,240,125328,32,21:00.0,7,20:00,510
7792928375,U,OB,1,1,380,134040,51,59:00.0,7,9:00,411
7792928530,U,CTY,1,1,480,TNUE56177,188,45:00.0,1,1:00,396
7792928687,U,OB,1,19,9873,841940,96,13:00.0,5,20:00,422
7792928779,U,OB,1,1,2080,131685,55,01:00.0,3,5:00,132
7792928851,U,IB,1,1,404,842100,112,20:00.0,5,20:00,422
7792929246,U,IB,1,6,120,290005,152,12:00.0,4,12:00,875
7792929374,U,IB,1,1,894,290868,143,44:00.0,3,20:00,847
7792929695,U,OB,1,1,804,123032,74,59:00.0,1,7:00,266
7792929695,U,OB,1,1,804,123032,89,50:00.0,1,15:00,266
7792929960,U,OB,1,1,352,129751,63,55:00.0,7,16:00,172
779293008X,U,OB,1,1,50,118588,96,33:00.0,7,8:00,433
7792930162,U,OB,1,1,1080,561048,26,54:00.0,5,22:00,422
779293019X,U,IB,1,1,75,132655,164,54:00.0,5,0:00,661
7792930501,U,CTY,1,1,1374,261383,187,28:00.0,6,21:00,431
7792930813,U,IB,1,1,395,122636,163,49:00.0,2,13:00,653
779293085X,U,OB,1,4,1039,133774,51,41:00.0,1,11:00,432
7792930896,U,IB,1,1,448,127618,143,01:00.0,1,11:00,347
7792931024,U,CTY,1,3,2518,126864,175,52:00.0,1,17:00,104
7792931024,U,OB,1,3,2518,126864,89,52:00.0,2,8:00,104
7792931309,U,OB,1,1,157,126500,58,28:00.0,1,7:00,447
7792931446,U,CTY,1,1,805,134998,169,25:00.0,7,6:00,326
7792931455,U,OB,1,1,1040,134124,39,51:00.0,4,9:00,864
7792931574,U,OB,1,1,356,140160,43,56:00.0,6,10:00,411
779293173X,U,OB,1,1,525,135306,18,12:00.0,7,10:00,423
7792931758,U,OB,1,1,987,119711,52,44:00.0,6,16:00,402
7792931868,U,IB,1,7,1759,125180,104,26:00.0,7,22:00,432
7792931940,U,OB,1,1,640,137603,39,31:00.0,7,21:00,411
7792931996,U,IB,1,1,244,134188,105,51:00.0,6,19:00,431
7792932252,U,OB,1,1,50,116768,46,21:00.0,7,3:00,455
7792932299,U,OB,1,1,1150,137865,76,47:00.0,6,6:00,447
7792932647,U,IB,1,1,525,140274,163,44:00.0,3,9:00,851
7792932849,U,OB,1,1,170,123032,74,44:00.0,1,5:00,266
7792933004,U,IB,1,1,688,290868,143,39:00.0,3,21:00,833
7792933069,U,CTY,1,5,7487,126138,169,34:00.0,7,16:00,394
7792933132,U,CTY,1,1,375,133819,231,13:00.0,2,7:00,757
7792933132,U,OB,1,1,375,133819,58,16:00.0,7,22:00,757
7792933206,U,IB,1,1,1425,131800,105,03:00.0,2,19:00,187
7792933307,U,OB,1,1,715,138474,43,22:00.0,1,3:00,740
7792933527,U,OB,1,2,375,133193,49,44:00.0,6,12:00,409
7792933536,U,OB,1,1,708,123032,74,04:00.0,1,8:00,266
7792933673,U,IB,1,1,151,134249,104,58:00.0,3,18:00,145
7792933738,U,IB,1,2,5120,137023,127,07:00.0,6,8:00,805
7792933958,U,IB,1,1,150,131786,133,13:00.0,7,6:00,244
7792933967,U,IB,1,1,418,138970,151,16:00.0,7,19:00,203
7792934003,U,CTY,1,3,2385,134998,169,36:00.0,7,7:00,326
7792934178,U,OB,1,1,348,561048,78,42:00.0,6,19:00,422
7792934315,U,IB,1,2,577,290005,152,03:00.0,4,15:00,875
7792934398,U,IB,1,1,576,530109,141,11:00.0,2,22:00,896
779293448X,U,OB,1,1,370,561048,78,18:00.0,6,19:00,422
7792934618,U,IB,1,1,135,125149,151,04:00.0,3,21:00,864
7792934719,U,OB,1,1,500,561048,78,21:00.0,6,19:00,422
7792934829,U,IB,1,1,950,R218192043,114,04:00.0,1,13:00,218
7792934901,U,CTY,1,1,250,127303,194,39:00.0,7,19:00,431
779293492X,U,OB,1,1,875,131151,58,31:00.0,1,12:00,432
7792934993,U,OB,1,1,475,561048,78,41:00.0,6,19:00,422
7792935058,U,CTY,1,1,473,134998,169,57:00.0,7,6:00,326
7792935058,U,CTY,1,1,473,134998,207,09:00.0,5,3:00,326
7792935240,U,OB,1,2,520,561048,78,35:00.0,6,19:00,422
7792935278,U,OB,1,2,2380,131151,58,25:00.0,1,13:00,432
7792935278,U,IB,1,2,2380,131151,137,04:00.0,1,15:00,432
7792935350,U,CTY,1,2,250,261315,174,29:00.0,3,13:00,303
7792935397,U,OB,1,3,910,561048,78,40:00.0,6,19:00,422
7792935608,U,CTY,1,5,1163,134998,169,19:00.0,7,7:00,326
7792935635,U,OB,1,1,58,129890,31,34:00.0,7,22:00,411
7792935882,U,IB,1,1,95,134249,104,02:00.0,3,18:00,145
7792936277,U,OB,1,2,147,132856,18,56:00.0,6,17:00,415
7792936441,U,IB,1,1,670,830887,113,08:00.0,5,21:00,422
7792936542,U,OB,1,2,590,561048,78,31:00.0,6,19:00,422
7792936735,U,OB,1,2,480,561048,78,38:00.0,6,19:00,422
7792936744,U,IB,1,2,592,136322,164,21:00.0,4,9:00,100
7792936780,U,OB,1,1,1262,137276,38,49:00.0,7,16:00,409
7792936809,U,IB,1,1,280,131800,105,53:00.0,2,16:00,187
779293690X,U,IB,1,1,4775,125180,104,49:00.0,7,21:00,432
7792936955,U,OB,1,1,437,137528,49,59:00.0,7,11:00,409
7792937047,U,OB,1,2,327,134218,31,46:00.0,3,14:00,522
7792937312,U,OB,1,2,1400,124272,73,47:00.0,3,21:00,402
7792937826,U,IB,1,8,2641,353244,149,02:00.0,1,11:00,326
779293800X,U,OB,1,1,1124,291269,20,04:00.0,1,16:00,740
779293800X,U,OB,1,1,1124,291269,31,48:00.0,7,6:00,740
7792938358,U,IB,1,2,117,PASC33311,145,40:00.0,4,14:00,899
7792938596,U,IB,1,1,450,127509,129,03:00.0,3,19:00,830
7792938697,U,IB,1,1,553,R218616870,103,14:00.0,4,1:00,218
7792938715,U,OB,1,4,485,132856,18,25:00.0,6,17:00,415
7792939265,U,OB,1,7,2975,131685,45,30:00.0,1,0:00,402
7792939274,U,OB,1,1,249,127011,38,31:00.0,6,18:00,455
7792939274,U,OB,1,1,249,127011,19,58:00.0,6,21:00,455
779293943X,U,IB,1,1,1501,128388,151,42:00.0,3,16:00,642
7792940109,U,IB,1,2,1300,135383,101,24:00.0,3,6:00,245
7792940172,U,OB,1,2,2900,126638,52,48:00.0,2,5:00,465
779294020X,U,CTY,1,1,250,290977,194,51:00.0,6,0:00,834
7792940237,U,OB,1,1,1624,124040,32,11:00.0,1,20:00,521
7792940255,U,CTY,1,2,3025,133123,215,01:00.0,5,3:00,881
7792940255,U,IB,1,2,3025,133123,151,40:00.0,4,12:00,881
7792940814,U,IB,1,1,248,133123,151,40:00.0,4,3:00,881
7792940906,U,IB,1,1,339,133123,151,37:00.0,4,3:00,881
7792941108,U,IB,1,1,1375,842167,101,55:00.0,7,6:00,447
7792941557,U,CTY,1,1,496,132215,174,15:00.0,4,16:00,642
7792941712,U,IB,1,1,91,131187,125,36:00.0,4,12:00,642
7792941804,U,OB,1,3,1455,127369,90,21:00.0,3,2:00,348
7792942309,U,CTY,1,3,740,133126,175,04:00.0,7,18:00,431
779294295X,U,OB,1,3,1020,129760,63,33:00.0,3,14:00,433
7792945443,U,IB,1,1,555,134958,149,17:00.0,1,14:00,326
7792946011,U,CTY,1,1,55,280932,187,20:00.0,3,0:00,312
7792946011,U,CTY,1,1,55,280932,173,59:00.0,2,10:00,312
779294658X,U,CTY,1,2,465,PASC634516,168,09:00.0,2,7:00,479
779294669X,U,IB,1,1,239,132665,135,08:00.0,1,10:00,381
779294669X,U,IB,1,1,239,132665,155,24:00.0,1,16:00,381
7792946754,U,IB,1,1,190,137311,149,10:00.0,3,9:00,569
7792946929,U,OB,1,1,200,530088,74,55:00.0,6,19:00,422
7792947010,U,OB,1,1,165,530088,74,47:00.0,6,19:00,422
7792947102,U,OB,1,1,375,530088,74,10:00.0,6,20:00,422
779294724X,U,OB,1,2,278,530088,74,24:00.0,6,20:00,422
7792947313,U,OB,1,1,342,290398,51,04:00.0,7,19:00,730
7792947369,U,OB,1,1,862,530088,74,50:00.0,6,19:00,422
7792947515,U,CTY,1,2,15,280932,173,34:00.0,2,14:00,312
779294757X,U,OB,1,2,760,530088,74,25:00.0,6,19:00,422
7792947643,U,OB,1,1,862,530088,74,51:00.0,6,19:00,422
7792947699,U,OB,1,1,355,530088,74,53:00.0,6,19:00,422
7792947753,U,OB,1,1,575,841925,48,34:00.0,2,16:00,422
7792948029,U,OB,1,1,1715,530088,74,16:00.0,6,20:00,422
7792948047,U,OB,1,7,7324,138404,75,22:00.0,1,7:00,740
7792948047,U,OB,1,7,7324,138404,60,12:00.0,1,11:00,740
7792948056,U,OB,1,2,480,138705,76,35:00.0,1,22:00,465
7792948359,U,CTY,1,1,3000,133160,188,58:00.0,4,11:00,375
7792948404,U,OB,1,2,480,38422,67,33:00.0,1,11:00,473
7792948431,U,OB,1,4,960,38422,67,32:00.0,1,11:00,455
7792948478,U,IB,1,1,268,126748,163,26:00.0,2,19:00,312
7792949486,U,OB,1,3,3700,132857,84,04:00.0,2,1:00,152
7792949540,U,OB,1,4,1092,128105,76,26:00.0,7,21:00,402
7792949641,U,IB,1,2,155,126748,163,26:00.0,2,21:00,312
7792950137,U,CTY,1,1,1250,137437,189,16:00.0,2,0:00,213
7792950229,U,IB,1,1,112,202445,150,34:00.0,7,18:00,421
7792950402,U,CTY,1,1,265,138251,197,59:00.0,5,11:00,132
7792950678,U,IB,1,1,435,353244,149,55:00.0,1,9:00,326
779295076X,U,IB,1,1,4,559143,163,40:00.0,1,6:00,216
7792951118,U,IB,1,1,12,559143,163,40:00.0,1,6:00,216
7792952099,U,IB,1,1,11,559143,163,40:00.0,1,6:00,216
7792952373,U,OB,1,1,1250,821190,31,12:00.0,6,21:00,422
7792952429,U,OB,1,1,228,133819,58,24:00.0,7,21:00,402
779295285X,U,OB,1,1,405,136663,32,19:00.0,1,9:00,740
7792952950,U,IB,1,1,167,122644,104,17:00.0,1,7:00,653
7792953089,U,IB,1,2,1330,130833,158,36:00.0,3,21:00,479
7792953098,U,OB,1,1,450,132233,88,54:00.0,1,6:00,315
7792953318,U,OB,1,1,235,830890,76,09:00.0,6,18:00,422
7792953877,U,OB,1,1,65,202627,75,58:00.0,5,3:00,682
7792954050,U,CTY,1,1,324,290301,194,54:00.0,2,6:00,382
7792954234,U,IB,1,1,760,125149,151,36:00.0,3,19:00,479
7792954739,U,CTY,1,3,413,133720,_UNK,45:00.0,2,22:00,183
7792954921,U,OB,1,1,260,89542,66,29:00.0,7,9:00,422
7792954921,U,OB,1,1,260,89542,31,04:00.0,6,22:00,422
7792955141,U,IB,1,1,750,R218192043,114,06:00.0,1,13:00,218
7792955197,U,OB,1,1,800,131495,14,18:00.0,7,18:00,644
7792955289,U,OB,1,1,300,128622,58,41:00.0,2,1:00,705
7792955563,U,IB,1,1,1426,140335,113,41:00.0,5,4:00,268
7792955619,U,IB,1,4,3127,127781,149,29:00.0,1,20:00,143
7792955673,U,OB,1,1,160,89542,31,56:00.0,6,21:00,422
7792955691,U,IB,1,3,6552,430285,127,08:00.0,2,10:00,683
7792955729,U,OB,1,1,790,138404,75,16:00.0,1,6:00,740
7792955801,U,IB,1,5,4845,291219,105,44:00.0,4,4:00,213
7792955810,U,OB,1,2,1834,79962,60,09:00.0,3,0:00,422
7792955949,U,CTY,1,1,510,TTMS750524,189,06:00.0,2,11:00,625
779295626X,U,IB,1,1,615,261258,152,20:00.0,5,10:00,898
7792956297,U,OB,1,1,150,131282,48,58:00.0,4,5:00,423
7792956342,U,OB,1,1,345,126500,58,04:00.0,1,7:00,447
7792956764,U,OB,1,1,1100,131824,51,19:00.0,1,7:00,740
7792956993,U,CTY,1,1,400,135097,233,56:00.0,4,20:00,258
7792956993,U,CTY,1,1,400,135097,192,55:00.0,4,20:00,258
779295703X,U,IB,1,3,576,353244,149,42:00.0,1,9:00,326
7792957130,U,IB,1,3,2240,132648,133,39:00.0,3,21:00,261
7792957231,U,IB,1,1,382,136131,112,20:00.0,3,7:00,244
7792957296,U,OB,1,1,220,133813,50,53:00.0,4,3:00,740
7792957442,U,CTY,1,3,2400,128129,169,35:00.0,4,7:00,250
7792957662,U,OB,1,1,225,137528,49,02:00.0,7,12:00,409
7792957680,U,IB,1,1,198,122376,149,49:00.0,4,15:00,153
779295780X,U,IB,1,2,4160,121293,105,55:00.0,7,12:00,216
779295780X,U,IB,1,2,4160,121293,165,35:00.0,1,12:00,216
7792958286,U,OB,1,1,468,820869,58,42:00.0,6,22:00,422
7792958497,U,IB,1,1,1044,290415,149,50:00.0,3,19:00,315
779295879X,U,OB,1,1,471,830887,72,08:00.0,6,21:00,422
7792958946,U,OB,1,1,650,137528,49,28:00.0,7,13:00,409
7792958991,U,OB,1,1,1908,131282,48,50:00.0,4,3:00,423
779295934X,U,OB,1,2,80,41204,66,41:00.0,3,10:00,754
7792959487,U,OB,1,4,4520,430035,47,14:00.0,6,21:00,422
7792959487,U,OB,1,4,4520,430035,47,14:00.0,6,21:00,422
7792959615,U,IB,1,3,710,R218192043,114,50:00.0,1,12:00,218
7792959660,U,CTY,1,1,919,249122,172,52:00.0,4,18:00,152
7792960073,U,OB,1,1,490,135259,24,04:00.0,2,10:00,518
7792960073,U,OB,1,1,490,135259,60,02:00.0,2,1:00,518
7792960138,U,IB,1,1,340,276875,164,40:00.0,1,3:00,355
779296033X,U,IB,1,1,2100,128743,127,56:00.0,5,6:00,149
7792960605,U,CTY,1,1,800,136740,188,27:00.0,5,22:00,807
7792960798,U,CTY,1,2,710,135434,194,36:00.0,4,8:00,289
7792960935,U,OB,1,1,862,129847,53,43:00.0,7,16:00,421
7792961072,U,IB,1,1,181,132665,135,53:00.0,1,9:00,381
7792961393,U,OB,1,1,318,136692,39,32:00.0,6,0:00,423
7792961512,U,IB,1,2,942,124029,113,23:00.0,4,4:00,289
7792961512,U,CTY,1,2,942,124029,231,20:00.0,5,21:00,289
7792961512,U,IB,1,2,942,124029,102,14:00.0,4,8:00,289
7792961669,U,OB,1,1,304,38422,67,17:00.0,1,7:00,455
7792961925,U,IB,1,2,1272,132665,135,40:00.0,1,10:00,381
7792962329,U,OB,1,1,350,128714,86,52:00.0,2,20:00,473
7792962475,U,CTY,1,3,2979,129508,195,46:00.0,3,21:00,479
779296253X,U,CTY,1,1,300,125588,168,54:00.0,1,21:00,152
7792962576,U,OB,1,1,321,830887,72,45:00.0,6,20:00,422
7792962686,U,OB,1,1,1770,132150,67,17:00.0,2,19:00,522
7792962832,U,OB,1,1,92,137528,49,18:00.0,7,11:00,409
7792962915,U,CTY,1,2,1623,125307,195,58:00.0,2,2:00,431
7792962942,U,OB,1,3,1585,135259,47,02:00.0,2,16:00,518
7792962942,U,OB,1,3,1585,135259,60,39:00.0,2,0:00,518
7792963227,U,OB,1,1,160,311349,5,49:00.0,4,14:00,422
7792963227,U,OB,1,1,160,311349,50,38:00.0,3,21:00,422
7792963382,U,OB,1,3,2988,135960,38,07:00.0,1,14:00,754
7792963510,U,IB,1,2,900,125149,151,41:00.0,3,19:00,479
7792963575,U,OB,1,1,155,311349,50,31:00.0,3,21:00,422
7792963575,U,OB,1,1,155,311349,5,49:00.0,4,14:00,422
7792963602,U,IB,1,7,3315,139908,164,47:00.0,4,2:00,431
7792963777,U,OB,1,1,110,311349,5,49:00.0,4,14:00,422
7792963777,U,OB,1,1,110,311349,50,49:00.0,3,21:00,422
7792963831,U,CTY,1,2,4920,128683,172,41:00.0,1,18:00,155
779296385X,U,CTY,1,4,7100,133598,173,43:00.0,1,7:00,857
779296385X,U,OB,1,4,7100,133598,89,50:00.0,1,15:00,857
7792964235,U,OB,1,1,1350,131824,51,52:00.0,1,7:00,740
7792964547,U,IB,1,3,875,125935,158,12:00.0,6,21:00,811
7792964666,U,IB,1,1,3851,125180,104,40:00.0,7,21:00,432
779296550X,U,OB,1,2,407,559443,96,16:00.0,7,15:00,218
7792965692,U,CTY,1,2,365,136624,168,58:00.0,4,6:00,261
7792965885,U,OB,1,1,128,131247,73,40:00.0,1,9:00,402
7792965959,U,IB,1,1,1000,132665,135,06:00.0,1,8:00,381
7792966004,U,IB,1,1,221,131800,105,08:00.0,2,18:00,187
779296605X,U,IB,1,1,216,390229,116,51:00.0,2,1:00,218
7792966343,U,OB,1,1,190,131247,73,47:00.0,1,9:00,402
7792966343,U,OB,1,1,190,131247,23,35:00.0,1,16:00,402
779296649X,U,OB,1,2,3045,291008,88,07:00.0,7,14:00,411
7792967232,U,IB,1,1,55,132836,113,09:00.0,2,19:00,615
7792967663,U,OB,1,1,295,126263,86,03:00.0,7,17:00,617
7792967681,U,IB,1,1,55,132836,113,34:00.0,2,19:00,615
7792967728,U,OB,1,1,449,129894,31,17:00.0,3,6:00,411
7792967746,U,IB,1,1,1025,123533,125,06:00.0,7,8:00,292
7792967791,U,OB,1,2,320,530088,74,23:00.0,6,20:00,422
7792968103,U,CTY,1,1,520,133770,195,06:00.0,5,14:00,875
7792968186,U,IB,1,1,240,127056,152,08:00.0,7,11:00,415
7792968204,U,CTY,1,1,235,132337,187,10:00.0,3,23:00,555
7792968442,U,IB,1,1,85,126748,163,11:00.0,2,20:00,312
7792968608,U,OB,1,3,4805,290218,46,23:00.0,1,23:00,616
7792968900,U,OB,1,1,935,131685,55,39:00.0,3,4:00,432
7792968974,U,OB,1,1,154,126783,48,06:00.0,7,13:00,411
7792969230,U,CTY,1,4,676,136178,188,14:00.0,5,22:00,875
7792969488,U,CTY,1,1,530,140202,209,25:00.0,2,21:00,890
7792969488,U,IB,1,1,530,140202,151,07:00.0,2,13:00,890
7792969524,U,OB,1,1,990,530088,74,59:00.0,6,19:00,422
7792970285,U,OB,1,3,2642,132518,63,43:00.0,7,8:00,202
779297056X,U,IB,1,1,261,132665,135,34:00.0,1,8:00,381
7792971019,U,CTY,1,9,2670,130521,168,17:00.0,5,19:00,841
7792971129,U,CTY,1,1,815,125588,168,07:00.0,1,21:00,152
7792971275,U,OB,1,2,1617,131151,58,44:00.0,1,13:00,432
7792972301,U,OB,1,1,175,41204,66,09:00.0,3,11:00,402
7792972339,U,IB,1,5,2130,126748,163,27:00.0,2,20:00,324
7792972530,U,OB,1,1,20,842872,72,35:00.0,6,19:00,422
7792972622,U,OB,1,1,648,38422,67,01:00.0,1,10:00,455
7792972705,U,OB,1,4,8000,830890,55,15:00.0,2,18:00,422
7792972860,U,OB,1,3,175,842872,72,53:00.0,6,19:00,422
7792973080,U,OB,1,1,30,842872,72,46:00.0,6,19:00,422
7792973163,U,IB,1,1,158,131786,133,45:00.0,7,6:00,244
7792973246,U,CTY,1,1,1850,133598,173,00:00.0,1,7:00,857
7792973347,U,OB,1,1,19,138404,75,16:00.0,1,6:00,740
7792973493,U,IB,1,2,567,249311,150,25:00.0,1,21:00,326
7792973520,U,OB,1,2,4000,133774,51,19:00.0,1,11:00,432
7792973612,U,IB,1,1,620,125024,164,39:00.0,6,2:00,881
7792974135,U,IB,1,1,130,135378,111,46:00.0,7,11:00,462
7792974456,U,OB,1,4,4045,132518,63,54:00.0,7,8:00,202
779297463X,U,OB,1,12,2390,135495,60,21:00.0,1,8:00,740
7792974658,U,OB,1,1,127,136855,73,28:00.0,4,6:00,433
7792974777,U,OB,1,1,110,132124,32,13:00.0,1,18:00,754
7792974932,U,IB,1,1,348,R218192043,114,51:00.0,1,9:00,218
7792975006,U,CTY,1,2,980,PASC634534,197,51:00.0,1,9:00,309
7792975116,U,OB,1,1,161,138404,75,52:00.0,1,5:00,740
7792975143,U,CTY,1,1,200,560856,O   ,40:00.0,7,13:00,422
7792975143,U,IB,1,1,200,560856,116,40:00.0,7,0:00,422
7792975208,U,OB,1,1,400,291008,47,43:00.0,7,12:00,411
7792975208,U,OB,1,1,400,291008,88,36:00.0,7,12:00,411
7792975318,U,IB,1,1,1190,135624,141,53:00.0,4,9:00,875
7792975803,U,IB,1,1,300,390229,116,17:00.0,2,2:00,218
7792976234,U,IB,1,1,3000,125186,101,37:00.0,4,13:00,178
7792976903,U,CTY,1,1,200,135500,169,54:00.0,7,20:00,455
7792977343,U,CTY,1,4,3440,135997,195,43:00.0,5,19:00,661
7792977700,U,IB,1,1,790,128283,151,17:00.0,1,4:00,216
7792977738,U,OB,1,1,1967,126500,58,25:00.0,1,7:00,447
7792977857,U,IB,1,1,180,137724,149,49:00.0,4,0:00,381
7792978461,U,OB,1,2,450,126263,86,48:00.0,7,16:00,617
7792978508,U,IB,1,1,400,135624,141,58:00.0,4,7:00,878
7792978517,U,CTY,1,1,75,280932,173,26:00.0,2,9:00,324
7792978663,U,IB,1,2,1072,138531,129,49:00.0,7,22:00,243
7792979195,U,CTY,1,1,273,290301,194,31:00.0,2,7:00,303
7792979213,U,IB,1,3,6105,134382,121,44:00.0,1,8:00,861
7792979213,U,IB,1,3,6105,134382,121,44:00.0,1,8:00,861
7792979534,U,CTY,1,2,1923,129962,172,04:00.0,4,14:00,873
7792979552,U,OB,1,1,1028,131824,51,54:00.0,1,7:00,740
7792979819,U,OB,1,1,448,830887,72,04:00.0,6,21:00,422
7792979965,U,IB,1,5,2080,136131,112,35:00.0,3,3:00,244
7792979965,U,IB,1,5,2080,136131,167,07:00.0,3,4:00,244
7792980158,U,OB,1,1,440,138404,75,18:00.0,1,6:00,740
7792980221,U,CTY,1,1,300,132414,174,35:00.0,4,22:00,813
7792980881,U,OB,1,1,210,132911,72,31:00.0,4,8:00,421
7792980982,U,OB,1,4,108,127948,31,59:00.0,1,3:00,521
7792981139,U,CTY,1,1,330,133626,192,53:00.0,6,18:00,145
7792981157,U,IB,1,2,1056,132359,127,56:00.0,3,4:00,100
7792981211,U,OB,1,1,362,830887,72,55:00.0,6,20:00,422
7792981258,U,CTY,1,1,320,139734,O   ,11:00.0,2,4:00,532
7792981258,U,CTY,1,1,320,139734,187,30:00.0,1,18:00,532
7792981633,U,CTY,1,1,1394,134505,180,03:00.0,2,23:00,232
7792981651,U,OB,1,1,224,125994,46,33:00.0,1,7:00,447
779298167X,U,OB,1,1,290,830887,72,01:00.0,6,21:00,422
7792981880,U,OB,1,1,286,820869,58,52:00.0,6,22:00,422
779298189X,U,CTY,1,1,165,136232,192,43:00.0,5,6:00,809
7792982091,U,OB,1,1,446,830887,72,14:00.0,6,21:00,422
7792982100,U,CTY,1,1,600,249345,197,19:00.0,7,20:00,122
7792982156,U,CTY,1,1,270,128578,195,23:00.0,6,13:00,152
7792982183,U,OB,1,1,443,830887,72,02:00.0,6,21:00,422
7792982239,U,OB,1,1,126,131372,46,29:00.0,6,22:00,402
7792982275,U,OB,1,1,200,00DOCK,54,26:00.0,3,21:00,422
7792982715,U,IB,1,1,1900,128530,129,33:00.0,4,8:00,246
7792983137,U,IB,1,1,315,138055,145,37:00.0,7,13:00,642
7792983339,U,OB,1,2,1870,558189,74,18:00.0,6,22:00,422
7792983411,U,OB,1,2,1530,558189,74,00:00.0,6,22:00,422
7792983696,U,OB,1,5,3553,530430,63,32:00.0,6,7:00,851
7792983889,U,CTY,1,2,8460,128414,187,23:00.0,6,11:00,647
7792984163,U,OB,1,1,1638,830890,55,38:00.0,2,18:00,422
7792984300,U,IB,1,1,150,140202,151,04:00.0,2,13:00,890
7792984630,U,OB,1,2,459,137153,17,45:00.0,5,14:00,522
779298574X,U,CTY,1,1,200,261151,186,02:00.0,1,11:00,842
7792985822,U,OB,1,2,1500,131247,73,49:00.0,1,8:00,402
7792985840,U,IB,1,4,1168,249347,152,26:00.0,5,14:00,881
7792985896,U,IB,1,4,1168,249347,152,17:00.0,5,15:00,881
7792986464,U,CTY,1,3,135,138152,174,38:00.0,2,0:00,809
779298673X,U,OB,1,4,8090,127404,53,56:00.0,4,12:00,433
