Pro,UL,Dock,Ship,Pcs,Wgt,ULTrlr,ULDoor,UnloadTS,UnLoadDOW,LoadInterval,Org
4275651874,U,OB,1,2,972,125177,44,57:00.0,5,12:00,315
4275651874,U,OB,1,2,972,125177,44,57:00.0,5,12:00,315
4275658272,U,IB,1,3,2398,132230,129,30:00.0,6,9:00,315
4275658281,U,IB,1,3,2200,124338,114,22:00.0,1,12:00,315
4275849425,U,IB,1,1,200,431207,127,56:00.0,2,1:00,324
4275849452,U,IB,1,1,146,558154,112,53:00.0,2,21:00,324
4275849461,U,IB,1,1,335,558154,112,21:00.0,2,22:00,324
4275849470,U,IB,1,3,2512,311896,102,16:00.0,5,2:00,324
427584948X,U,IB,1,1,300,311896,102,09:00.0,5,2:00,324
4275849499,U,IB,1,1,80,689334,158,58:00.0,5,0:00,324
4275849508,U,IB,1,1,112,251135,118,32:00.0,6,3:00,324
4275876797,U,OB,1,7,2765,820951,87,34:00.0,3,19:00,324
4275893113,U,IB,1,1,557,310830,158,00:00.0,2,22:00,324
4275893122,U,IB,1,2,655,310525,137,56:00.0,6,1:00,324
4275932062,U,OB,1,2,1051,559951,89,56:00.0,7,4:00,324
4275932071,U,IB,1,2,799,531059,116,05:00.0,6,3:00,324
4275932080,U,OB,1,2,706,559951,89,26:00.0,7,4:00,324
427593209X,U,OB,1,2,945,559951,89,39:00.0,7,6:00,324
4275932127,U,OB,1,1,128,559951,89,19:00.0,7,4:00,324
4275932136,U,OB,1,2,976,559951,89,20:00.0,7,7:00,324
4275932145,U,OB,1,6,3141,559951,89,19:00.0,7,5:00,324
4275932172,U,IB,1,1,344,531059,116,58:00.0,6,2:00,324
4275932181,U,IB,1,1,449,531059,116,11:00.0,6,3:00,324
4275932190,U,IB,1,1,31,531059,116,33:00.0,6,1:00,324
4275932219,U,OB,1,2,1032,559951,89,44:00.0,7,7:00,324
4275932228,U,OB,1,2,781,559951,89,41:00.0,7,7:00,324
4275932237,U,OB,1,5,2472,559951,89,16:00.0,7,6:00,324
4275932264,U,OB,1,2,836,559951,89,13:00.0,7,4:00,324
4275932273,U,OB,1,1,277,559951,89,46:00.0,7,4:00,324
4276544818,U,IB,1,1,174,249263,163,19:00.0,1,23:00,819
4277258745,U,IB,1,9,2193,128177,118,38:00.0,6,14:00,857
4277263118,U,IB,1,2,648,558451,137,56:00.0,1,4:00,857
4277263172,U,IB,1,4,1515,558451,137,56:00.0,1,4:00,857
4277263172,U,OB,1,4,1515,558451,56,23:00.0,2,7:00,857
4277263172,U,OB,1,4,1515,558451,56,23:00.0,2,7:00,857
4277884966,U,OB,1,1,694,136348,98,29:00.0,3,23:00,841
4277885011,U,OB,1,3,939,123935,72,51:00.0,6,3:00,841
4277918635,U,OB,1,3,1983,131914,81,50:00.0,5,7:00,841
4278887836,U,OB,1,2,185,119103,76,33:00.0,3,23:00,318
4278888029,U,OB,1,3,495,132493,7,03:00.0,2,7:00,318
4278888029,U,OB,1,3,495,132493,62,18:00.0,7,5:00,318
427888812X,U,OB,1,2,527,140222,64,06:00.0,3,23:00,318
4278888184,U,IB,1,2,237,128817,137,55:00.0,2,2:00,318
4278888312,U,IB,1,2,313,135275,112,18:00.0,7,11:00,318
4278888359,U,IB,1,4,232,137327,163,37:00.0,6,12:00,318
427929325X,U,OB,1,1,195,OWEL53405,79,40:00.0,6,4:00,326
4279293332,U,IB,1,3,2500,OWEL2001,100,56:00.0,1,15:00,326
4279356454,U,OB,1,1,180,137458,81,24:00.0,6,0:00,326
4279509877,U,IB,1,1,106,PAMT151312,129,45:00.0,1,12:00,326
4280171629,U,IB,1,8,10520,431166,127,00:00.0,7,10:00,218
4280472340,U,OB,1,2,1790,134601,71,57:00.0,5,0:00,218
4282869168,U,OB,1,1,178,129785,66,45:00.0,6,23:00,218
4283005788,U,IB,1,1,400,134844,100,33:00.0,2,15:00,318
4283006136,U,OB,1,1,485,121623,98,14:00.0,3,22:00,318
4283006154,U,OB,1,2,705,119103,76,39:00.0,3,23:00,318
428300631X,U,OB,1,1,215,127359,89,38:00.0,4,23:00,318
4283006677,U,CTY,1,1,777,126219,176,39:00.0,7,4:00,318
4283006778,U,IB,1,2,1305,139935,102,31:00.0,5,5:00,318
4283007584,U,IB,1,1,477,128817,137,19:00.0,2,1:00,318
4283007887,U,IB,1,1,270,137327,163,58:00.0,6,10:00,318
4283086436,U,IB,1,1,699,89618,132,33:00.0,2,19:00,324
428308661X,U,OB,1,1,740,89618,21,15:00.0,2,19:00,324
4283086629,U,OB,1,1,730,82535,21,03:00.0,5,19:00,324
4283086638,U,OB,1,1,696,82535,21,42:00.0,2,18:00,324
428310014X,U,IB,1,1,68,531015,166,45:00.0,7,8:00,356
4283100168,U,IB,1,2,336,531015,166,35:00.0,7,8:00,356
4283100222,U,OB,1,2,405,134480,79,32:00.0,7,9:00,356
4283102092,U,IB,1,2,605,125608,127,03:00.0,6,11:00,356
4283102110,U,IB,1,1,244,R621537665,118,20:00.0,3,6:00,356
428310212X,U,IB,1,1,170,133670,126,25:00.0,3,11:00,356
4283102139,U,IB,1,1,365,135763,161,23:00.0,4,17:00,356
4284035516,U,OB,1,1,560,136488,77,25:00.0,2,4:00,726
4284035718,U,OB,1,1,406,130793,64,44:00.0,7,2:00,726
4284979985,U,OB,1,1,406,122351,85,46:00.0,3,12:00,808
4288870254,U,IB,1,1,1590,133715,100,09:00.0,4,15:00,158
4289434911,U,OB,1,1,159,131879,71,34:00.0,1,11:00,626
4289435086,U,IB,1,1,340,431009,120,04:00.0,2,18:00,626
4289435351,U,OB,1,1,146,261353,70,35:00.0,6,20:00,626
4289435360,U,OB,1,2,1010,137251,30,30:00.0,5,14:00,626
4289435360,U,OB,1,2,1010,137251,30,30:00.0,5,14:00,626
4289435553,U,OB,1,1,90,R621975602,75,40:00.0,5,3:00,626
4289435984,U,OB,1,1,105,R621502484,64,55:00.0,1,17:00,626
4289436103,U,OB,1,1,171,202157,83,18:00.0,4,23:00,626
4289436177,U,OB,1,3,6485,136453,75,23:00.0,3,20:00,626
4289436709,U,OB,1,1,149,130961,92,14:00.0,4,6:00,626
4289436709,U,OB,1,1,149,130961,66,35:00.0,4,5:00,626
4289437057,U,OB,1,1,75,118534,79,08:00.0,6,5:00,626
4289437441,U,OB,1,1,112,251213,62,35:00.0,5,2:00,626
428943757X,U,OB,1,1,420,130449,73,29:00.0,5,21:00,626
4289437589,U,OB,1,1,220,128666,77,20:00.0,5,0:00,626
4289437634,U,OB,1,1,93,130449,73,15:00.0,5,21:00,626
4318023620,U,OB,1,1,139,PAMT161359,79,37:00.0,5,10:00,431
4318390690,U,IB,1,2,452,PASC431772,122,33:00.0,1,17:00,431
4318390728,U,OB,1,19,3295,PASC634725,77,42:00.0,4,3:00,431
4318390764,U,OB,1,2,349,131544,85,40:00.0,2,0:00,431
4318390773,U,OB,1,7,1015,131544,85,37:00.0,2,0:00,431
4318390773,U,OB,1,7,1015,131544,33,52:00.0,3,16:00,431
4319329843,U,IB,1,12,2785,PASC431772,122,13:00.0,1,17:00,431
4319720976,U,OB,1,1,554,132577,41,56:00.0,2,4:00,875
4319720976,U,OB,1,1,554,132577,90,55:00.0,2,4:00,875
4319721012,U,OB,1,8,4415,249346,81,50:00.0,3,2:00,875
4319721169,U,OB,1,1,470,128327,75,17:00.0,3,13:00,875
4319721360,U,OB,1,1,347,131501,62,08:00.0,2,23:00,875
4322158036,U,OB,1,4,2060,134743,64,07:00.0,4,4:00,432
4336332206,U,OB,1,1,693,139881,68,33:00.0,2,15:00,433
4337577222,U,OB,1,3,2060,530551,74,20:00.0,1,13:00,433
4337577269,U,OB,1,4,2505,135747,64,36:00.0,3,0:00,433
4461241213,U,IB,1,3,6355,OWEL53268,100,51:00.0,6,12:00,809
4461241240,U,OB,1,1,505,135267,78,13:00.0,4,4:00,809
4461418506,U,OB,1,5,2550,132642,69,38:00.0,5,23:00,348
4462622400,U,OB,1,1,319,123702,76,51:00.0,7,19:00,155
4462853209,U,OB,1,1,126,122994,60,09:00.0,6,11:00,318
4462864584,U,IB,1,7,13485,558451,158,40:00.0,4,20:00,324
4462864593,U,IB,1,1,1130,531253,116,14:00.0,6,21:00,324
4462928577,U,CTY,1,2,553,124076,173,51:00.0,6,4:00,324
4463491135,U,CTY,1,5,1360,123259,169,00:00.0,6,0:00,347
4463491153,U,OB,1,4,1985,124276,53,34:00.0,5,20:00,347
4463491162,U,OB,1,6,1750,252067,73,49:00.0,2,15:00,347
4463491180,U,OB,1,2,635,123731,60,01:00.0,5,1:00,347
446349119X,U,OB,1,2,690,531059,71,33:00.0,3,7:00,347
4463994284,U,OB,1,11,3575,126583,12,27:00.0,4,0:00,268
4464026330,U,OB,1,1,171,137469,68,10:00.0,1,11:00,240
4469904016,U,IB,1,1,150,119931,129,32:00.0,6,3:00,432
4469904328,U,OB,1,1,775,138990,71,42:00.0,4,16:00,432
4491242497,U,OB,1,2,1135,136849,62,22:00.0,6,19:00,154
4491242506,U,OB,1,2,855,129707,70,30:00.0,7,19:00,154
4491288257,U,OB,1,1,170,132501,81,31:00.0,5,18:00,154
4491288513,U,IB,1,1,855,133632,100,32:00.0,6,17:00,154
4492477851,U,IB,1,1,675,134865,157,30:00.0,3,9:00,245
449247787X,U,OB,1,2,2650,133018,64,51:00.0,5,20:00,245
4492869507,U,OB,1,1,240,281160,64,00:00.0,6,2:00,521
4493591639,U,IB,1,2,875,132168,113,24:00.0,6,11:00,531
4493592362,U,OB,1,1,328,129854,81,25:00.0,6,23:00,531
449359294X,U,IB,1,1,615,131349,159,15:00.0,4,4:00,531
4493593215,U,IB,1,1,279,125048,126,37:00.0,1,19:00,531
4493593563,U,IB,1,1,695,133204,115,35:00.0,5,14:00,531
4493601171,U,IB,1,11,7774,558655,130,29:00.0,4,23:00,324
4493601180,U,IB,1,6,4519,820951,115,40:00.0,4,20:00,324
4493601209,U,IB,1,2,1682,820951,115,36:00.0,4,20:00,324
4493601218,U,IB,1,2,1340,821347,157,28:00.0,5,22:00,324
4493601227,U,IB,1,1,530,821347,157,27:00.0,5,22:00,324
4493601245,U,IB,1,2,570,821346,118,50:00.0,7,0:00,324
4493601254,U,IB,1,2,1309,821346,118,54:00.0,7,0:00,324
4493601263,U,IB,1,6,2032,821346,118,04:00.0,7,1:00,324
4494163006,U,IB,1,8,11333,820953,162,32:00.0,5,0:00,324
4494683315,U,IB,1,2,3656,132378,153,27:00.0,4,17:00,355
4494724428,U,OB,1,1,350,280611,76,53:00.0,4,7:00,355
4494724428,U,IB,1,1,350,280611,151,33:00.0,4,19:00,355
4494733109,U,IB,1,5,1500,131983,114,24:00.0,6,17:00,355
4495358917,U,IB,1,2,2480,134462,102,35:00.0,5,9:00,309
4495805012,U,OB,1,4,1730,R621563342,71,34:00.0,5,4:00,178
4496273219,U,OB,1,4,1295,PAMT151312,66,53:00.0,2,23:00,326
4497110153,U,IB,1,2,531,126450,155,33:00.0,4,18:00,324
4497110162,U,IB,1,2,630,821070,130,54:00.0,4,21:00,324
4497110171,U,OB,1,3,2241,820953,87,29:00.0,6,20:00,324
4497110180,U,OB,1,4,757,820949,64,33:00.0,6,21:00,324
4497280956,U,IB,1,4,3812,560958,100,12:00.0,1,10:00,569
4497280965,U,OB,1,5,5489,118672,79,43:00.0,1,14:00,367
4497280965,U,OB,1,5,5489,118672,20,23:00.0,6,12:00,367
4497280974,U,OB,1,6,5530,128766,76,07:00.0,5,2:00,367
4497748602,U,OB,1,1,150,126132,85,28:00.0,5,17:00,309
4499576353,U,OB,1,2,819,130559,87,34:00.0,6,12:00,580
4499576537,U,OB,1,1,325,132647,83,32:00.0,3,0:00,580
4531459471,U,IB,1,4,7200,290718,100,45:00.0,3,8:00,851
4533274069,U,OB,1,2,1336,290013,71,05:00.0,5,19:00,152
4533442607,U,OB,1,1,265,131798,62,50:00.0,2,12:00,479
453492691X,U,OB,1,1,789,559832,78,53:00.0,7,4:00,318
453579096X,U,OB,1,1,160,119825,76,57:00.0,3,0:00,548
4535792701,U,OB,1,4,3170,136564,73,56:00.0,2,9:00,548
4535792710,U,OB,1,6,4795,136564,73,56:00.0,2,9:00,548
4535887860,U,OB,1,4,700,132056,74,56:00.0,5,8:00,548
4535887860,U,OB,1,4,700,132056,32,25:00.0,4,17:00,548
4535887925,U,OB,1,1,175,135103,85,44:00.0,7,10:00,548
4535887934,U,OB,1,1,140,135103,85,41:00.0,7,10:00,548
4537338715,U,OB,1,3,1040,132567,70,35:00.0,5,3:00,841
4538515569,U,OB,1,1,1200,135904,96,34:00.0,5,10:00,859
4538515569,U,OB,1,1,1200,135904,96,34:00.0,5,10:00,859
4538542142,U,IB,1,1,71,130454,105,19:00.0,1,17:00,859
4542358593,U,OB,1,1,338,129514,81,34:00.0,2,16:00,617
4542546199,U,OB,1,1,170,139813,60,44:00.0,3,17:00,556
4542980827,U,OB,1,1,357,133854,87,27:00.0,3,20:00,381
4543101598,U,OB,1,2,945,127630,83,02:00.0,5,18:00,490
4543385690,U,CTY,1,1,215,140193,_UNK,41:00.0,3,3:00,324
4545741479,U,OB,1,1,1706,137937,62,56:00.0,3,20:00,857
4545741744,U,IB,1,2,651,561072,102,46:00.0,5,8:00,857
4545741818,U,OB,1,29,573,T85726839,73,44:00.0,1,20:00,857
4545741854,U,OB,1,290,1066,T85726839,73,33:00.0,1,20:00,857
4545741991,U,OB,1,2,1094,131056,74,31:00.0,7,4:00,857
4545741991,U,IB,1,2,1094,131056,139,32:00.0,7,4:00,857
4545771361,U,OB,1,1,50,00DOCK,36,16:00.0,5,12:00,324
4547101849,U,OB,1,2,1313,132818,85,15:00.0,6,2:00,423
4547101903,U,IB,1,2,437,390236,127,20:00.0,2,2:00,423
4547120035,U,OB,1,1,583,430890,74,46:00.0,1,18:00,423
4547401112,U,OB,1,2,360,133342,78,19:00.0,5,3:00,809
4547609187,U,OB,1,2,1851,135051,87,09:00.0,5,20:00,186
4580804055,U,OB,1,5,6815,130964,68,37:00.0,6,6:00,511
4580804073,U,OB,1,4,10435,132686,60,44:00.0,3,5:00,511
4583930951,U,OB,1,1,275,124309,69,51:00.0,1,6:00,250
4583930960,U,IB,1,1,532,127620,163,16:00.0,3,17:00,250
458393097X,U,IB,1,4,2528,281146,113,40:00.0,6,23:00,250
4584788778,U,OB,1,2,1463,290901,60,05:00.0,4,22:00,422
4587203561,U,IB,1,1,765,131011,160,31:00.0,7,13:00,153
4587203570,U,IB,1,2,1236,137094,163,06:00.0,2,1:00,153
4587203599,U,IB,1,1,1087,128359,161,13:00.0,6,17:00,153
4587864331,U,OB,1,1,306,132331,78,51:00.0,6,8:00,104
4588066228,U,OB,1,1,190,130907,83,02:00.0,5,2:00,104
4588075789,U,IB,1,3,2715,530044,116,00:00.0,3,5:00,104
4588077805,U,OB,1,2,888,139661,68,12:00.0,3,3:00,104
458808556X,U,OB,1,9,4854,202527,73,25:00.0,3,3:00,104
4588086522,U,OB,1,3,1189,134136,74,27:00.0,3,18:00,104
4588087310,U,OB,1,1,321,138032,85,25:00.0,2,17:00,104
4588100703,U,OB,1,1,200,127391,73,36:00.0,6,4:00,104
4588100923,U,OB,1,1,220,135689,74,26:00.0,3,3:00,104
4588106919,U,IB,1,3,3066,135373,100,46:00.0,7,10:00,104
4588106973,U,OB,1,1,368,137487,69,32:00.0,6,19:00,104
4588111007,U,OB,1,1,1915,131333,73,11:00.0,7,5:00,104
4588472788,U,OB,1,2,435,124113,72,02:00.0,4,18:00,313
4588524414,U,IB,1,2,600,132398,128,33:00.0,5,7:00,272
4590597915,U,OB,1,5,3015,126207,70,03:00.0,6,8:00,304
4590597924,U,OB,1,4,2220,126207,70,47:00.0,6,7:00,304
4591152443,U,IB,1,1,240,290945,102,23:00.0,7,3:00,244
4591171372,U,IB,1,1,68,136542,153,34:00.0,6,10:00,304
4591171381,U,CTY,1,2,690,136542,R1  ,15:00.0,6,15:00,304
4591171381,U,IB,1,2,690,136542,153,34:00.0,6,11:00,304
4591172674,U,IB,1,1,360,136401,124,35:00.0,2,10:00,304
4591172701,U,IB,1,1,425,136401,124,50:00.0,2,10:00,304
4591810436,U,OB,1,2,940,290974,70,41:00.0,3,7:00,671
459181050X,U,OB,1,1,75,135270,89,22:00.0,7,13:00,671
4591942885,U,IB,1,1,635,530407,122,46:00.0,3,20:00,324
459197132X,U,IB,1,1,542,842795,162,33:00.0,3,21:00,324
4592957186,U,OB,1,4,870,252071,78,20:00.0,4,11:00,292
4593378834,U,OB,1,1,250,PAMT161359,81,36:00.0,4,14:00,604
4593409158,U,OB,1,3,144,132912,93,21:00.0,1,14:00,604
4593423164,U,OB,1,3,7305,561059,64,27:00.0,7,1:00,604
4593423559,U,OB,1,1,120,134012,79,47:00.0,3,5:00,604
4593497212,U,OB,1,1,205,137937,62,16:00.0,3,22:00,581
4594245102,U,IB,1,5,3233,290761,161,31:00.0,5,1:00,213
4594245111,U,OB,1,1,464,135310,76,33:00.0,7,11:00,213
4598099410,U,IB,1,3,1223,134593,118,39:00.0,4,8:00,304
4598099410,U,IB,1,3,1223,134593,138,45:00.0,4,8:00,304
4598099769,U,OB,1,3,1157,133655,98,44:00.0,7,10:00,304
4598699653,U,IB,1,1,1204,PAMT130265,122,53:00.0,2,8:00,326
4599113657,U,IB,1,2,380,128158,118,16:00.0,3,10:00,614
4599427395,U,IB,1,1,154,558593,126,28:00.0,1,9:00,244
4599427716,U,IB,1,1,62,558258,164,38:00.0,7,1:00,244
4599427725,U,IB,1,1,62,558258,164,34:00.0,7,1:00,244
4599427734,U,IB,1,1,62,558258,164,37:00.0,7,1:00,244
4599427743,U,IB,1,1,62,558258,164,49:00.0,7,1:00,244
4599427752,U,IB,1,1,62,558258,164,31:00.0,7,1:00,244
4599427761,U,IB,1,1,62,558258,164,51:00.0,7,1:00,244
4599538403,U,OB,1,15,160,135310,76,27:00.0,7,11:00,857
4608517109,U,IB,1,1,143,559966,127,34:00.0,6,18:00,324
4767619664,U,OB,1,2,2180,124219,73,55:00.0,4,15:00,662
4767619738,U,OB,1,1,452,125303,76,08:00.0,4,6:00,662
4820486999,U,IB,1,1,67,126780,163,02:00.0,6,23:00,615
4820487008,U,OB,1,5,2940,137454,69,51:00.0,7,13:00,615
4821752172,U,OB,1,6,1528,202585,85,06:00.0,2,12:00,830
4822590749,U,OB,1,3,1636,129682,70,37:00.0,7,1:00,422
4823138190,U,OB,1,5,795,136064,70,36:00.0,6,5:00,590
4823144379,U,OB,1,2,2156,128129,81,17:00.0,3,7:00,590
4823270044,U,IB,1,1,2021,821347,112,37:00.0,4,20:00,324
4823305978,U,IB,1,1,400,820951,102,05:00.0,3,19:00,324
4823305987,U,IB,1,1,75,820951,102,03:00.0,3,19:00,324
4823391787,U,CTY,1,4,3640,116365,169,14:00.0,4,2:00,324
4823391796,U,CTY,1,1,360,124076,173,45:00.0,6,4:00,324
4823392135,U,IB,1,6,11495,134814,158,18:00.0,6,17:00,324
4823392209,U,CTY,1,3,1056,131844,168,35:00.0,4,2:00,324
4823842769,U,OB,1,1,635,138097,83,29:00.0,4,13:00,108
4823958067,U,OB,1,2,892,290897,70,07:00.0,6,17:00,303
4824013406,U,IB,1,1,324,119157,127,28:00.0,2,8:00,303
4824490449,U,OB,1,1,480,126775,62,02:00.0,4,7:00,682
4824490449,U,OB,1,1,480,126775,37,05:00.0,5,16:00,682
4824490458,U,OB,1,1,130,126775,37,05:00.0,5,16:00,682
4824490458,U,OB,1,1,130,126775,62,04:00.0,4,7:00,682
4824523485,U,IB,1,1,96,119775,158,29:00.0,7,8:00,216
4825350227,U,IB,1,6,13745,R62122632,114,39:00.0,3,4:00,356
4825430370,U,IB,1,6,13500,251441,135,28:00.0,3,0:00,356
4826066464,U,IB,1,2,790,133715,100,43:00.0,4,15:00,112
4826066482,U,OB,1,5,3250,137151,60,25:00.0,2,19:00,112
4827818205,U,OB,1,8,2340,PAMT180175,87,53:00.0,2,8:00,431
4828702037,U,OB,1,1,665,136816,74,26:00.0,6,3:00,508
4828702046,U,OB,1,1,367,559629,60,07:00.0,3,19:00,508
4890134164,U,OB,1,2,720,118534,79,25:00.0,6,5:00,847
4890196460,U,OB,1,1,420,129574,71,10:00.0,6,10:00,847
4891442320,U,OB,1,2,1050,132801,69,38:00.0,5,9:00,272
4891442320,U,OB,1,2,1050,132801,5,47:00.0,5,9:00,272
4891448215,U,IB,1,1,125,136203,102,17:00.0,6,8:00,272
4891448646,U,IB,1,1,485,135947,127,57:00.0,5,8:00,272
4891448857,U,OB,1,3,1985,530016,98,13:00.0,3,18:00,272
4891839476,U,OB,1,1,318,137181,79,47:00.0,5,13:00,851
4892592637,U,OB,1,1,504,290950,72,03:00.0,6,3:00,394
4892593499,U,OB,1,1,500,530632,92,40:00.0,1,6:00,394
4892593526,U,OB,1,1,500,140269,75,27:00.0,6,6:00,394
4892971459,U,IB,1,1,520,133670,116,13:00.0,6,9:00,318
4895067655,U,OB,1,1,110,132019,91,27:00.0,6,8:00,835
4895067655,U,OB,1,1,110,132019,91,27:00.0,6,8:00,835
489506925X,U,OB,1,1,110,130757,98,25:00.0,2,16:00,835
489507233X,U,OB,1,1,1400,137070,77,07:00.0,4,1:00,835
4895719753,U,OB,1,1,6040,133002,83,39:00.0,3,4:00,783
4896069755,U,OB,1,1,231,FLCX538971,88,59:00.0,5,10:00,819
4896069755,U,OB,1,1,231,FLCX538971,70,30:00.0,4,23:00,819
4896069847,U,OB,1,1,126,134924,71,29:00.0,3,18:00,819
4896137616,U,OB,1,1,249,290744,62,16:00.0,5,6:00,556
4896137625,U,OB,1,2,266,290744,62,43:00.0,5,7:00,556
4896137625,U,OB,1,2,266,290744,62,43:00.0,5,7:00,556
4896137643,U,OB,1,1,144,290744,62,21:00.0,5,7:00,556
4896137652,U,OB,1,2,345,126571,73,56:00.0,5,1:00,556
4896137863,U,OB,1,1,85,126571,73,28:00.0,5,0:00,556
4896137881,U,OB,1,1,86,126571,73,21:00.0,5,1:00,556
4896137890,U,OB,1,1,85,126571,73,44:00.0,5,0:00,556
4896137919,U,OB,1,1,143,126571,73,31:00.0,5,0:00,556
4896137991,U,OB,1,1,114,126571,73,13:00.0,5,4:00,556
489613812X,U,OB,1,1,160,126926,68,39:00.0,3,8:00,556
4896138139,U,OB,1,1,115,126926,68,40:00.0,3,8:00,556
4896138276,U,OB,1,1,292,133227,9,41:00.0,5,6:00,556
4896138312,U,OB,1,1,116,125386,87,39:00.0,3,8:00,556
4896138579,U,OB,1,1,109,117022,76,44:00.0,2,9:00,556
4896147460,U,OB,1,5,6819,126571,73,34:00.0,5,2:00,556
4896148827,U,IB,1,3,4768,135827,102,26:00.0,3,12:00,556
4896148836,U,OB,1,8,12653,138200,66,50:00.0,5,13:00,556
4896548439,U,OB,1,1,40,135861,85,20:00.0,5,8:00,411
4896548924,U,OB,1,1,260,132079,87,35:00.0,6,9:00,411
4896549007,U,OB,1,1,50,132079,87,41:00.0,6,8:00,411
489761454X,U,IB,1,1,60,137921,114,02:00.0,5,15:00,251
4897622001,U,IB,1,1,217,134735,153,26:00.0,7,7:00,251
4897622084,U,CTY,1,2,453,290019,170,52:00.0,5,6:00,251
4897622120,U,IB,1,1,73,136292,163,38:00.0,3,4:00,251
4897793235,U,OB,1,1,300,130841,72,28:00.0,4,23:00,807
4898066659,U,IB,1,1,145,132461,153,56:00.0,6,3:00,244
4898113472,U,OB,1,3,2430,R244930182,89,16:00.0,6,19:00,244
4898432968,U,CTY,1,3,2225,121538,171,41:00.0,3,2:00,370
4898432977,U,CTY,1,1,200,121538,171,35:00.0,3,2:00,370
4930353962,U,OB,1,3,4662,FLCX538971,70,41:00.0,4,22:00,381
4930525544,U,IB,1,1,1365,137168,102,03:00.0,1,18:00,135
4931593763,U,OB,1,4,2285,123182,64,40:00.0,3,10:00,347
4931593781,U,OB,1,2,1095,122384,69,20:00.0,2,22:00,347
4931669187,U,OB,1,7,7179,133582,26,01:00.0,6,4:00,347
4931858048,U,IB,1,7,148,133494,159,29:00.0,5,16:00,569
4931858102,U,OB,1,48,1605,124092,89,39:00.0,2,5:00,569
493248557X,U,OB,1,3,1968,122965,68,44:00.0,3,11:00,152
4932714434,U,IB,1,6,10220,820953,155,17:00.0,5,21:00,324
4932714443,U,OB,1,2,3266,820950,27,34:00.0,6,21:00,324
4932727203,U,OB,1,1,1455,560300,14,03:00.0,6,18:00,324
4932753329,U,OB,1,1,800,842305,98,32:00.0,4,18:00,324
4932828641,U,IB,1,2,1456,531104,146,00:00.0,7,14:00,324
4932828650,U,IB,1,1,145,559404,135,20:00.0,5,1:00,324
493282866X,U,IB,1,1,3100,559404,135,38:00.0,5,0:00,324
4932828679,U,IB,1,1,657,559404,135,34:00.0,5,1:00,324
4932828688,U,IB,1,1,523,559404,135,32:00.0,5,1:00,324
4932828697,U,IB,1,2,593,558150,128,54:00.0,2,20:00,324
4932828706,U,IB,1,2,800,530407,122,58:00.0,3,20:00,324
4932828715,U,IB,1,8,2760,558451,158,50:00.0,4,21:00,324
4932828843,U,IB,1,1,210,558154,126,37:00.0,3,20:00,324
4932829604,U,IB,1,1,422,558154,126,36:00.0,3,20:00,324
4932933206,U,IB,1,3,1900,125022,127,39:00.0,5,19:00,315
4932933215,U,OB,1,2,785,133170,72,25:00.0,6,21:00,315
4933212579,U,OB,1,2,3096,281341,69,13:00.0,2,6:00,511
4933212606,U,IB,1,2,2927,290945,102,19:00.0,3,0:00,511
4933212734,U,IB,1,2,4570,139873,102,40:00.0,1,8:00,511
4933212808,U,OB,1,1,1490,138675,83,11:00.0,3,10:00,511
4933222450,U,OB,1,2,2931,132275,87,26:00.0,2,1:00,511
493322246X,U,OB,1,1,3390,132275,87,30:00.0,2,1:00,511
4935044849,U,CTY,1,2,426,136908,169,35:00.0,3,4:00,251
4935044858,U,CTY,1,1,394,132749,177,32:00.0,3,5:00,251
4935044876,U,IB,1,1,125,122769,164,06:00.0,7,13:00,251
493627001X,U,OB,1,41,2051,135830,76,32:00.0,4,20:00,833
4937312764,U,OB,1,2,1000,136602,70,29:00.0,6,9:00,240
4937312829,U,IB,1,1,125,123993,100,15:00.0,6,2:00,240
4937331199,U,OB,1,2,665,131333,73,32:00.0,7,4:00,240
4937779238,U,OB,1,2,230,126083,38,01:00.0,2,11:00,111
4937779238,U,OB,1,2,230,126083,51,44:00.0,2,6:00,111
4938847933,U,OB,1,6,2165,PAMT161359,73,05:00.0,7,5:00,389
4938850903,U,IB,1,1,411,PAMT151312,129,34:00.0,1,12:00,389
4938850977,U,IB,1,1,420,OWEL2001,100,05:00.0,1,17:00,389
4938852508,U,IB,1,4,2372,OWEL53268,100,02:00.0,6,13:00,389
4938857063,U,OB,1,10,2440,PAMT130708,78,53:00.0,6,18:00,389
4939859008,U,OB,1,1,507,130475,68,29:00.0,5,3:00,599
4939862436,U,OB,1,3,1166,136586,64,49:00.0,3,12:00,599
4939862445,U,OB,1,1,478,136415,98,53:00.0,3,8:00,599
4939862463,U,OB,1,4,1470,128129,81,09:00.0,3,6:00,599
4939862481,U,OB,1,1,862,128129,81,02:00.0,3,6:00,599
4939862519,U,OB,1,1,1279,133725,81,46:00.0,3,5:00,599
4939862537,U,OB,1,2,1671,133725,81,48:00.0,3,5:00,599
4939862555,U,OB,1,1,875,123837,83,34:00.0,3,11:00,599
4939862573,U,OB,1,1,238,123837,83,35:00.0,3,11:00,599
4939865094,U,OB,1,7,8377,290001,69,30:00.0,7,5:00,599
4939865103,U,OB,1,3,3490,136064,70,34:00.0,6,4:00,599
4939884683,U,OB,1,1,617,136586,64,17:00.0,3,10:00,599
4939884959,U,OB,1,1,375,133950,72,43:00.0,4,10:00,599
4939889487,U,OB,1,3,4063,290001,69,55:00.0,7,4:00,599
